M/Z,Intensity
-7.8602611e-005,-0.33662745
2.1773576e-007,-0.22682353
9.6021472e-005,-0.15623529
0.00036601382,-0.48564706
0.00081019477,-0.29741176
0.0014285643,0.40847059
0.0022211225,-2.3915294
0.0031878693,-2.0778039
0.0043288047,-3.3248627
0.0056439287,-3.8581961
0.0071332413,-3.7719216
0.0087967426,-3.740549
0.010634432,-3.8817255
0.012646311,-3.698121
0.014832378,-3.8044346
0.017192634,-1.1496856
0.019727078,4.4857336
0.022435711,9.956725
0.025318532,5.5142691
0.028375542,3.8328756
0.031606741,9.1164661
0.035012128,2.0081779
0.038591704,-3.6645381
0.042345469,-2.2624662
0.046273422,4.1359623
0.050375564,2.1346689
0.054651894,0.75326142
0.059102413,-0.11806398
0.063727121,-1.145974
0.068526017,-2.6834098
0.073499102,-1.7029205
0.078646375,6.1954941
0.083967837,10.886344
0.089463488,4.3225693
0.095133327,-2.2722995
0.10097736,-3.6668901
0.10699557,-3.6572811
0.11318798,-3.6160213
0.11955457,-2.8529148
0.12609535,-0.78756947
0.13281032,-0.76116165
0.13969948,-2.6560443
0.14676283,-0.29966852
0.15400037,2.3001227
0.16141209,3.5747018
0.16899801,2.849559
0.17675811,2.6972434
0.1846924,2.9530491
0.19280088,2.2287407
0.20108355,-0.040387656
0.20954041,-2.8974731
0.21817145,-2.4523197
0.22697669,0.31468043
0.23595611,1.1447038
0.24510972,0.99461316
0.25443752,1.4016634
0.26393951,2.6325211
0.27361569,1.0558138
0.28346605,-0.9363016
0.29349061,-0.72421734
0.30368935,-1.5549922
0.31406228,-2.8874497
0.3246094,-3.1921782
0.33533071,-1.9593736
0.34622621,-0.63217325
0.3572959,0.5227562
0.36853977,1.9995324
0.37995783,1.9393318
0.39155009,1.9578407
0.40331653,2.0158435
0.41525716,2.0898106
0.42737197,2.3287617
0.43966098,1.6425007
0.45212418,1.5133806
0.46476156,1.1414014
0.47757313,-0.17147618
0.49055889,-0.22133054
0.50371884,-1.1022793
0.51705298,-1.1672637
0.53056131,-0.56530332
0.54424382,-0.017966771
0.55810053,0.68651065
0.57213142,0.43440344
0.5863365,0.22963318
0.60071577,0.4172979
0.61526923,0.6601427
0.62999688,0.87973621
0.64489871,1.052549
0.65997473,1.1197025
0.67522495,0.95152212
0.69064935,0.35977268
0.70624794,0.011120797
0.72202072,-0.61992371
0.73796769,-0.63140005
0.75408884,-0.86252393
0.77038419,-0.80349141
0.78685372,-0.89351819
0.80349744,-0.63064347
0.82031535,-0.7364359
0.83730745,-0.43442487
0.85447374,-0.10892411
0.87181421,0.55379186
0.88932888,0.4478407
0.90701773,0.88302632
0.92488077,1.3809174
0.942918,0.87484713
0.96112942,0.87069801
0.97951503,0.92141117
0.99807483,1.0583591
1.0168088,0.89722822
1.035717,0.94782232
1.0547993,1.3121022
1.0740559,1.0332052
1.0934866,1.0679939
1.1130916,1.385096
1.1328707,1.0903936
1.152824,1.1407496
1.1729515,0.54792862
1.1932532,0.59820524
1.213729,0.48373628
1.2343791,0.33785509
1.2552033,0.78801265
1.2762018,0.86165993
1.2973744,1.076444
1.3187212,1.0323649
1.3402422,1.160795
1.3619374,1.2264404
1.3838068,1.1508697
1.4058504,1.3105534
1.4280681,1.2505895
1.4504601,1.2611742
1.4730262,1.146229
1.4957665,0.9528128
1.518681,0.8064157
1.5417697,0.25997891
1.5650326,0.47428675
1.5884697,0.076790201
1.612081,0.1498422
1.6358664,0.089521181
1.6598261,-0.16691795
1.6839599,-0.031239914
1.7082679,-0.013248617
1.7327501,-0.018826418
1.7574065,0.19516394
1.7822371,0.21303618
1.8072419,0.38773148
1.8324209,0.33493611
1.857774,0.50955204
1.8833013,0.66059887
1.9090029,0.19199818
1.9348786,0.40571073
1.9609285,0.14879537
1.9871526,-0.0061988917
2.0135509,0.16817892
2.0401234,-0.010424123
2.06687,0.038384126
2.0937909,0.18127034
2.1208859,0.10450902
2.1481551,0.32574723
2.1755985,0.20184772
2.2032161,0.23477126
2.2310079,0.44020414
2.2589739,0.25344047
2.2871141,0.31761751
2.3154285,0.29548036
2.343917,0.32820547
2.3725797,0.24324385
2.4014167,0.34647783
2.4304278,0.18300546
2.4596131,0.25478753
2.4889726,0.3265299
2.5185062,0.18646789
2.5482141,0.43067991
2.5780962,0.14936206
2.6081524,0.18173001
2.6383828,0.057195526
2.6687875,-0.27130021
2.6993663,0.0040859373
2.7301193,-0.41860682
2.7610465,-0.080554942
2.7921478,-0.33077805
2.8234234,-0.39280554
2.8548732,0.11767629
2.8864971,-0.55619528
2.9182952,-0.022263403
2.9502676,-0.10013592
2.9824141,-0.44471478
3.0147348,0.26164706
3.0472296,0.16132238
3.0798987,-0.056640584
3.112742,0.27442483
3.1457594,0.040793129
3.1789511,0.31697412
3.2123169,-0.12840474
3.2458569,0.51642124
3.2795711,0.36125599
3.3134595,-0.044880873
3.3475221,0.85095181
3.3817589,0.068361899
3.4161698,0.50931017
3.450755,0.69928681
3.4855143,0.26182125
3.5204478,0.69495269
3.5555556,0.48495564
3.5908375,0.32986933
3.6262936,0.78655649
3.6619238,0.30207596
3.6977283,0.78231007
3.733707,0.44686669
3.7698598,0.46437324
3.8061868,0.5916925
3.8426881,0.37392248
3.8793635,0.55616123
3.9162131,0.34625189
3.9532369,0.4265474
3.9904348,0.53822423
4.027807,0.42245884
4.0653534,0.54199635
4.1030739,0.2144838
4.1409686,0.24776434
4.1790376,0.42223012
4.2172807,0.079057605
4.255698,0.29275661
4.2942895,0.21626831
4.3330551,0.092729949
4.371995,0.14959252
4.411109,0.010385429
4.4503973,0.051579265
4.4898597,0.0065073623
4.5294963,0.032032465
4.5693071,-0.0051787598
4.6092921,0.0046776092
4.6494513,-0.0011435261
4.6897847,-0.17166177
4.7302923,-0.036288897
4.770974,-0.11267196
4.8118299,-0.016497226
4.8528601,-0.13992157
4.8940644,-0.047453373
4.9354429,-0.064796073
4.9769956,0.0041287651
5.0187225,-0.068129841
5.0606235,-0.10117973
5.1026988,0.053998695
5.1449482,-0.12024161
5.1873719,0.14472679
5.2299697,0.12733528
5.2727417,-0.093984771
5.3156879,0.092531342
5.3588083,0.012373815
5.4021029,0.057699511
5.4455717,0.1579202
5.4892146,0.030682926
5.5330318,0.11520339
5.5770231,0.15265806
5.6211886,0.11951752
5.6655283,0.09421314
5.7100422,0.28850963
5.7547303,0.098485428
5.7995926,0.26139543
5.8446291,0.17331806
5.8898397,0.26562588
5.9352245,0.24027966
5.9807836,0.24629903
6.0265168,0.33074279
6.0724242,0.14851291
6.1185058,0.248629
6.1647616,0.27030674
6.2111916,0.14295791
6.2577957,0.2901119
6.3045741,0.17843539
6.3515266,0.30204603
6.3986533,0.041335968
6.4459543,0.43159933
6.4934294,0.12381649
6.5410787,-0.19965958
6.5889021,0.48077893
6.6368998,-0.085848345
6.6850717,0.084772304
6.7334177,0.37303304
6.781938,0.21422798
6.8306324,0.14953359
6.879501,0.3514989
6.9285438,0.16914351
6.9777608,0.38678114
7.027152,0.16519612
7.0767174,0.39850608
7.1264569,0.20827966
7.1763707,0.2141247
7.2264586,0.290551
7.2767207,0.22579386
7.327157,0.13750033
7.3777675,0.40214101
7.4285522,0.32167667
7.4795111,0.13924458
7.5306442,0.26268786
7.5819514,0.16651633
7.6334329,0.23504371
7.6850885,0.11532882
7.7369183,0.26227363
7.7889223,0.19744676
7.8411005,0.038495263
7.8934529,0.24816425
7.9459795,0.026453712
7.9986802,0.16552052
8.0515552,0.077129366
8.1046043,-0.019111893
8.1578277,0.017973208
8.2112252,0.18838467
8.2647969,-0.064740255
8.3185428,0.16840236
8.3724629,-0.061207099
8.4265572,0.030745098
8.4808256,0.0067446445
8.5352683,-0.11137497
8.5898851,0.045013711
8.6446761,-0.17506971
8.6996413,-0.026527191
8.7547808,-0.050535204
8.8100943,-0.12944669
8.8655821,0.058306979
8.9212441,-0.20884283
8.9770803,0.025966643
9.0330906,-0.11569599
9.0892751,-0.20245817
9.1456339,0.12646441
9.2021668,-0.26618315
9.2588739,0.031363855
9.3157552,0.046556409
9.3728107,-0.29119373
9.4300403,0.061250706
9.4874442,-0.10395343
9.5450222,-0.057394378
9.6027745,-0.026523109
9.6607009,0.0043466478
9.7188015,0.097959991
9.7770763,-0.035879159
9.8355253,0.10478998
9.8941485,-0.036895327
9.9529458,0.088084517
