M/Z,Intensity
-7.8602611e-005,-0.52862745
2.1773576e-007,-0.41098039
9.6021472e-005,-0.24627451
0.00036601382,-0.53647059
0.00081019477,0.22431373
0.0014285643,0.56941176
0.0022211225,-2.3482353
0.0031878693,-2.0658824
0.0043288047,-3.0305882
0.0056439287,-3.7207843
0.0071332413,-3.705098
0.0087967426,-3.2109804
0.010634432,-3.8541176
0.012646311,-3.3723148
0.014832378,-3.7059062
0.017192634,-0.76861759
0.019727078,4.4277865
0.022435711,9.3421296
0.025318532,6.0685292
0.028375542,3.9324757
0.031606741,7.7967141
0.035012128,2.327911
0.038591704,-3.6974628
0.042345469,-2.6088193
0.046273422,3.4683514
0.050375564,1.3262061
0.054651894,1.2549411
0.059102413,0.13298749
0.063727121,-0.10239966
0.068526017,-1.6080831
0.073499102,-0.60367081
0.078646375,5.804955
0.083967837,9.484461
0.089463488,3.062298
0.095133327,-3.0693769
0.10097736,-3.4438972
0.10699557,-3.4808707
0.11318798,-3.5097091
0.11955457,-2.189236
0.12609535,-0.26454946
0.13281032,0.46827213
0.13969948,-1.2221438
0.14676283,0.1151832
0.15400037,1.9469197
0.16141209,2.453458
0.16899801,1.6191116
0.17675811,1.4830964
0.1846924,1.7081574
0.19280088,1.9335104
0.20108355,0.29248853
0.20954041,-2.124712
0.21817145,-1.1847579
0.22697669,0.99470385
0.23595611,1.7313202
0.24510972,0.97018929
0.25443752,0.86033065
0.26393951,1.5429208
0.27361569,-0.1977266
0.28346605,-1.6165135
0.29349061,-1.6859888
0.30368935,-1.3630153
0.31406228,-2.3495539
0.3246094,-2.4103104
0.33533071,-0.6668534
0.34622621,0.088660206
0.3572959,0.91505396
0.36853977,1.3809553
0.37995783,1.1098936
0.39155009,1.4038298
0.40331653,1.3294304
0.41525716,1.8670876
0.42737197,2.1462131
0.43966098,1.9864149
0.45212418,1.9837714
0.46476156,1.3853413
0.47757313,0.57543843
0.49055889,-0.19495685
0.50371884,-1.0278053
0.51705298,-1.3897737
0.53056131,-1.5318423
0.54424382,-0.59910913
0.55810053,-0.034711558
0.57213142,0.012330866
0.5863365,0.44397892
0.60071577,0.82886006
0.61526923,1.1669743
0.62999688,1.2073412
0.64489871,1.4597647
0.65997473,1.3152014
0.67522495,0.88824593
0.69064935,0.61811411
0.70624794,-0.24029213
0.72202072,-0.60461985
0.73796769,-0.65526122
0.75408884,-0.80005937
0.77038419,-0.97626919
0.78685372,-0.62702796
0.80349744,-0.49743369
0.82031535,-0.86983935
0.83730745,-0.60699002
0.85447374,-0.33633668
0.87181421,-0.59905581
0.88932888,0.040146711
0.90701773,0.17734932
0.92488077,0.65961083
0.942918,0.79673517
0.96112942,1.1142125
0.97951503,1.4081214
0.99807483,1.2863048
1.0168088,1.4624883
1.035717,1.599417
1.0547993,1.4304242
1.0740559,1.4104118
1.0934866,1.4766349
1.1130916,1.3075247
1.1328707,1.059944
1.152824,0.98487316
1.1729515,0.76858674
1.1932532,0.56794746
1.213729,0.53981807
1.2343791,0.65282602
1.2552033,0.97755954
1.2762018,1.0434304
1.2973744,0.68573272
1.3187212,0.77505473
1.3402422,0.6525729
1.3619374,0.75750292
1.3838068,1.0663154
1.4058504,1.3829318
1.4280681,1.6446072
1.4504601,1.3415376
1.4730262,1.1717621
1.4957665,1.0725358
1.518681,0.62032912
1.5417697,0.51318138
1.5650326,0.30403372
1.5884697,0.11837634
1.612081,-0.0045750769
1.6358664,-0.025604839
1.6598261,-0.078046282
1.6839599,-0.091311171
1.7082679,0.22479657
1.7327501,0.21145342
1.7574065,0.40983584
1.7822371,0.49837521
1.8072419,0.3672676
1.8324209,0.48710125
1.857774,0.24611146
1.8833013,0.37370998
1.9090029,0.27381839
1.9348786,0.22878963
1.9609285,0.19156488
1.9871526,0.10724217
2.0135509,0.15621366
2.0401234,0.0953421
2.06687,0.12854905
2.0937909,0.10681491
2.1208859,0.14778674
2.1481551,-0.015202135
2.1755985,0.11980907
2.2032161,0.16850664
2.2310079,0.25638076
2.2589739,0.42264712
2.2871141,0.36926651
2.3154285,0.36290559
2.343917,0.54474083
2.3725797,0.30300752
2.4014167,0.39848999
2.4304278,0.37628626
2.4596131,0.2050238
2.4889726,0.44940848
2.5185062,0.07414618
2.5482141,0.42825651
2.5780962,0.10781791
2.6081524,-0.0087382511
2.6383828,0.15701939
2.6687875,-0.15569347
2.6993663,0.0099859135
2.7301193,-0.23221698
2.7610465,-0.32543939
2.7921478,-0.33242642
2.8234234,-0.15906044
2.8548732,-0.35436103
2.8864971,-0.047739971
2.9182952,-0.3215502
2.9502676,0.079110239
2.9824141,-0.2261508
3.0147348,-0.045176471
3.0472296,-0.044078338
3.0798987,-0.050817456
3.112742,0.22480225
3.1457594,0.061212164
3.1789511,0.28194169
3.2123169,-0.0071268264
3.2458569,0.088124273
3.2795711,0.20691067
3.3134595,0.31001668
3.3475221,0.51508936
3.3817589,0.50056008
3.4161698,0.50956611
3.450755,0.57347997
3.4855143,0.32367424
3.5204478,0.73269792
3.5555556,0.59270788
3.5908375,0.52331196
3.6262936,0.57156899
3.6619238,0.49434171
3.6977283,0.54261051
3.733707,0.63010088
3.7698598,0.60779322
3.8061868,0.4286287
3.8426881,0.52397987
3.8793635,0.47031732
3.9162131,0.33038615
3.9532369,0.55908831
3.9904348,0.31720812
4.027807,0.31062794
4.0653534,0.38248502
4.1030739,0.17983818
4.1409686,0.40072664
4.1790376,0.22162098
4.2172807,0.18369769
4.255698,0.35754498
4.2942895,0.092182476
4.3330551,0.23466899
4.371995,0.11833787
4.411109,0.033385182
4.4503973,0.1209874
4.4898597,0.07526217
4.5294963,0.092287925
4.5693071,-0.12597455
4.6092921,-0.0069762381
4.6494513,-0.0056190978
4.6897847,-0.11405999
4.7302923,-0.042102844
4.770974,-0.16621824
4.8118299,-0.086406181
4.8528601,0.040470588
4.8940644,-0.14939245
4.9354429,-0.088281986
4.9769956,-0.058550948
5.0187225,-0.10725816
5.0606235,0.063635583
5.1026988,-0.00077166952
5.1449482,0.052461256
5.1873719,0.01941279
5.2299697,-0.060701381
5.2727417,0.17290306
5.3156879,-0.040558209
5.3588083,0.028326585
5.4021029,0.073675085
5.4455717,-0.13196369
5.4892146,0.20356713
5.5330318,0.10771852
5.5770231,0.04323557
5.6211886,0.26109868
5.6655283,0.086798055
5.7100422,0.16347094
5.7547303,0.14601929
5.7995926,0.26189409
5.8446291,0.11893849
5.8898397,0.20342698
5.9352245,0.19379095
5.9807836,0.2625794
6.0265168,0.31567471
6.0724242,0.14131214
6.1185058,0.24929564
6.1647616,0.082762459
6.2111916,0.15935965
6.2577957,0.27516564
6.3045741,0.13214122
6.3515266,0.279306
6.3986533,0.12058155
6.4459543,0.13439923
6.4934294,0.14821003
6.5410787,0.075739446
6.5889021,0.1130659
6.6368998,0.071954097
6.6850717,0.14848247
6.7334177,0.16225887
6.781938,0.18387152
6.8306324,0.1427322
6.879501,0.36040952
6.9285438,0.021217213
6.9777608,0.27809646
7.027152,0.31536098
7.0767174,0.070265679
7.1264569,0.40555565
7.1763707,0.097701492
7.2264586,0.16631104
7.2767207,0.2976588
7.327157,0.17017615
7.3777675,0.19954937
7.4285522,0.24460198
7.4795111,0.18768692
7.5306442,0.20919635
7.5819514,0.13658126
7.6334329,0.26003772
7.6850885,0.085448077
7.7369183,0.18536136
7.7889223,0.18330698
7.8411005,0.10281434
7.8934529,0.21839325
7.9459795,0.15357313
7.9986802,0.073059849
8.0515552,0.023912236
8.1046043,-0.01739912
8.1578277,0.051086563
