M/Z,Intensity
-7.8602611e-005,-0.63975394
2.1773576e-007,-0.41676278
9.6021472e-005,-0.35524798
0.00036601382,-0.60899654
0.00081019477,-0.36293733
0.0014285643,0.59823145
0.0022211225,-2.5697809
0.0031878693,-2.7004998
0.0043288047,-3.3310265
0.0056439287,-3.9154171
0.0071332413,-3.7385621
0.0087967426,-3.8539023
0.010634432,-3.8615917
0.012646311,-3.8042043
0.014832378,-3.9079848
0.017192634,-1.5277968
0.019727078,6.0660791
0.022435711,10.338464
0.025318532,2.7926261
0.028375542,4.7280654
0.031606741,11.55424
0.035012128,-1.196363
0.038591704,-3.8659193
0.042345469,0.61592848
0.046273422,4.3291497
0.050375564,1.8066162
0.054651894,0.1071516
0.059102413,-0.58469971
0.063727121,-1.8375652
0.068526017,-3.2285306
0.073499102,-2.1970423
0.078646375,8.0158387
0.083967837,9.6400238
0.089463488,3.6443712
0.095133327,-1.3282894
0.10097736,-3.5170969
0.10699557,-2.7990215
0.11318798,-2.8034367
0.11955457,-2.3461824
0.12609535,-0.61987701
0.13281032,-0.75408593
0.13969948,-2.9948684
0.14676283,-0.014273715
0.15400037,2.8743572
0.16141209,3.2104322
0.16899801,2.5779575
0.17675811,3.8911968
0.1846924,3.8437295
0.19280088,2.5893426
0.20108355,-0.14878043
0.20954041,-2.5251957
0.21817145,-2.1485151
0.22697669,0.17387948
0.23595611,0.53579813
0.24510972,-0.247688
0.25443752,1.7603684
0.26393951,3.0382449
0.27361569,0.35641448
0.28346605,-0.88719908
0.29349061,-0.062069018
0.30368935,-1.4972995
0.31406228,-2.763056
0.3246094,-2.9289269
0.33533071,-1.8180573
0.34622621,-1.1067255
0.3572959,0.79676399
0.36853977,1.9316268
0.37995783,1.6519576
0.39155009,2.1338425
0.40331653,2.3545979
0.41525716,2.606419
0.42737197,2.2434006
0.43966098,2.0498562
0.45212418,1.3337444
0.46476156,0.31805641
0.47757313,-0.23596222
0.49055889,-0.8742553
0.50371884,-1.4045891
0.51705298,-1.5193895
0.53056131,-0.78805309
0.54424382,0.26654447
0.55810053,0.47562191
0.57213142,0.50046333
0.5863365,0.23341785
0.60071577,0.45879917
0.61526923,0.56914864
0.62999688,0.63367041
0.64489871,0.87535563
0.65997473,1.264329
0.67522495,0.96122404
0.69064935,0.51967401
0.70624794,0.31645705
0.72202072,-0.30202161
0.73796769,-0.20542747
0.75408884,-0.43951218
0.77038419,-0.75821652
0.78685372,-0.33878002
0.80349744,-1.0189574
0.82031535,-1.1147809
0.83730745,-0.30329791
0.85447374,-0.77597317
0.87181421,-0.24906968
0.88932888,0.12401003
0.90701773,1.0891329
0.92488077,0.66244663
0.942918,1.1738243
0.96112942,1.6082717
0.97951503,0.99693063
0.99807483,1.0545263
1.0168088,1.2889402
1.035717,1.054267
1.0547993,1.4731517
1.0740559,1.3691239
1.0934866,1.588012
1.1130916,1.1378898
1.1328707,1.3182576
1.152824,1.1448785
1.1729515,0.42551874
1.1932532,0.77494188
1.213729,0.50149086
1.2343791,0.24338176
1.2552033,0.48504365
1.2762018,0.57288175
1.2973744,0.74526592
1.3187212,0.77151565
1.3402422,0.95151561
1.3619374,1.246819
1.3838068,1.3421626
1.4058504,1.1529634
1.4280681,1.3405055
1.4504601,1.1589221
1.4730262,1.0311274
1.4957665,0.99556805
1.518681,0.65239793
1.5417697,0.45528868
1.5650326,0.36579356
1.5884697,0.037891792
1.612081,0.0021485531
1.6358664,-0.0028740672
1.6598261,0.015134581
1.6839599,-0.16681666
1.7082679,0.081798932
1.7327501,0.22272684
1.7574065,0.1713842
1.7822371,0.31992789
1.8072419,0.2069969
1.8324209,0.31702027
1.857774,0.54234712
1.8833013,0.38316967
1.9090029,0.41618919
1.9348786,0.29538493
1.9609285,0.30526284
1.9871526,0.18438502
2.0135509,-0.074937895
2.0401234,0.11168472
2.06687,-0.093886301
2.0937909,-0.061124251
2.1208859,0.16383477
2.1481551,0.011978852
2.1755985,0.19841756
2.2032161,0.17720703
2.2310079,0.37126152
2.2589739,0.39611353
2.2871141,0.3978607
2.3154285,0.4918433
2.343917,0.3243512
2.3725797,0.33367738
2.4014167,0.26607327
2.4304278,0.19843238
2.4596131,0.31529911
2.4889726,0.2091379
2.5185062,0.39513522
2.5482141,0.2658324
2.5780962,0.15956085
2.6081524,0.23779692
2.6383828,-0.12229676
2.6687875,0.12503145
2.6993663,-0.31971864
2.7301193,-0.29545515
2.7610465,-0.30967519
2.7921478,-0.20090242
2.8234234,-0.41511913
2.8548732,-0.10649681
2.8864971,-0.29771904
2.9182952,-0.081442488
2.9502676,-0.65720579
2.9824141,0.42789377
3.0147348,-0.2709727
3.0472296,0.022821196
3.0798987,0.27048756
3.112742,0.5335412
3.1457594,-0.37986718
3.1789511,0.39839006
3.2123169,0.30775929
3.2458569,0.017213984
3.2795711,0.057319309
3.3134595,0.67413447
3.3475221,0.21444917
3.3817589,0.3468524
3.4161698,0.70994472
3.450755,0.39638278
3.4855143,0.55956912
3.5204478,0.64587053
3.5555556,0.61684026
3.5908375,0.3802061
3.6262936,0.63569892
3.6619238,0.62976241
3.6977283,0.3700859
3.733707,0.71787664
3.7698598,0.55048947
3.8061868,0.37542153
3.8426881,0.52331487
3.8793635,0.32519601
3.9162131,0.61151479
3.9532369,0.35189827
3.9904348,0.33834953
4.027807,0.56317921
4.0653534,0.2882097
4.1030739,0.35926952
4.1409686,0.39958051
4.1790376,0.1707728
4.2172807,0.34181988
4.255698,0.20530152
4.2942895,0.20720003
4.3330551,0.17066036
4.371995,0.011099657
4.411109,0.12836413
4.4503973,0.030335367
4.4898597,0.093791527
4.5294963,-0.058045551
4.5693071,0.028495799
4.6092921,0.022773514
4.6494513,-0.14441656
4.6897847,-0.011713398
4.7302923,-0.15581828
4.770974,-0.13074889
4.8118299,0.086562834
4.8528601,-0.2189927
4.8940644,0.086694687
4.9354429,-0.13819107
4.9769956,-0.078578851
5.0187225,0.065608249
5.0606235,-0.23619494
5.1026988,0.26168632
5.1449482,-0.17085178
5.1873719,0.057886275
5.2299697,-0.01326831
5.2727417,0.038598734
5.3156879,0.14428325
5.3588083,-0.0037887609
