M/Z,Intensity
-7.8602611e-005,-0.42886275
2.1773576e-007,-0.25631373
9.6021472e-005,-0.26415686
0.00036601382,-0.5465098
0.00081019477,-0.17788235
0.0014285643,0.15937255
0.0022211225,-2.2876863
0.0031878693,-2.3033725
0.0043288047,-3.3621961
0.0056439287,-3.6759216
0.0071332413,-3.6759216
0.0087967426,-3.6759216
0.010634432,-3.6759216
0.012646311,-3.6730655
0.014832378,-3.6699622
0.017192634,-1.0626901
0.019727078,4.2820843
0.022435711,9.4310274
0.025318532,6.5174728
0.028375542,3.8551458
0.031606741,7.8832622
0.035012128,3.4331945
0.038591704,-3.5734887
0.042345469,-3.2936501
0.046273422,4.3354553
0.050375564,2.3961806
0.054651894,-0.091866405
0.059102413,0.58896129
0.063727121,0.50925195
0.068526017,-2.6368768
0.073499102,-0.66118962
0.078646375,6.8990585
0.083967837,9.4242599
0.089463488,4.2555908
0.095133327,-2.1442035
0.10097736,-3.539829
0.10699557,-3.5391287
0.11318798,-3.5303381
0.11955457,-2.8311041
0.12609535,-0.76691692
0.13281032,-0.65542366
0.13969948,-1.0691733
0.14676283,0.57222625
0.15400037,1.5628927
0.16141209,3.4636104
0.16899801,2.3998694
0.17675811,1.5951993
0.1846924,2.3829332
0.19280088,2.1277773
0.20108355,-0.11144518
0.20954041,-2.4602243
0.21817145,-2.0479718
0.22697669,0.191979
0.23595611,1.8439417
0.24510972,1.9432106
0.25443752,1.3917463
0.26393951,1.9150391
0.27361569,0.75230468
0.28346605,-1.5082217
0.29349061,-1.893991
0.30368935,-1.6363757
0.31406228,-2.8138073
0.3246094,-2.979227
0.33533071,-1.6463601
0.34622621,-0.25050085
0.3572959,0.76129194
0.36853977,1.7890183
0.37995783,1.8444429
0.39155009,1.6569775
0.40331653,1.4148574
0.41525716,2.2396513
0.42737197,1.8411631
0.43966098,1.7723338
0.45212418,1.9076735
0.46476156,1.4707113
0.47757313,0.86929062
0.49055889,0.0014505038
0.50371884,-0.29359332
0.51705298,-0.9334879
0.53056131,-0.96921364
0.54424382,-0.094888186
0.55810053,-0.13011938
0.57213142,-0.07882878
0.5863365,-0.11356542
0.60071577,-0.038250859
0.61526923,0.27260509
0.62999688,0.32488479
0.64489871,0.83231373
0.65997473,0.86236108
0.67522495,0.62572646
0.69064935,0.55378241
0.70624794,-0.1613142
0.72202072,-0.5548575
0.73796769,-0.32096513
0.75408884,-0.62042141
0.77038419,-0.59048123
0.78685372,-0.34879166
0.80349744,-0.099274258
0.82031535,-0.64192903
0.83730745,-0.03950108
0.85447374,0.42173509
0.87181421,-0.2856715
0.88932888,0.12847522
0.90701773,0.51907723
0.92488077,0.046918819
0.942918,0.092392159
0.96112942,0.41235999
0.97951503,0.37937134
0.99807483,0.19734776
1.0168088,0.70550496
1.035717,1.1430586
1.0547993,0.56098909
1.0740559,1.3985121
1.0934866,1.3026865
1.1130916,0.9401789
1.1328707,1.2286364
1.152824,1.0700197
1.1729515,0.93491717
1.1932532,0.94881892
1.213729,1.0332936
1.2343791,1.1883412
1.2552033,0.99827542
1.2762018,1.2709395
1.2973744,1.3318235
1.3187212,0.96131961
1.3402422,1.1555063
1.3619374,0.9183052
1.3838068,0.90069659
1.4058504,0.96150405
1.4280681,0.97523737
1.4504601,1.2320926
1.4730262,1.0105012
1.4957665,0.87516899
1.518681,1.0378607
1.5417697,0.35347822
1.5650326,0.59457065
1.5884697,0.33368699
1.612081,-0.091917867
1.6358664,0.2903051
1.6598261,-0.22944802
1.6839599,0.12137177
1.7082679,0.048646849
1.7327501,0.18767132
1.7574065,0.56197459
1.7822371,0.26175276
1.8072419,0.65955482
1.8324209,0.37498863
1.857774,0.47472086
1.8833013,0.51953581
1.9090029,0.23492369
1.9348786,0.31892371
1.9609285,0.1048692
1.9871526,0.094720953
2.0135509,0.18651817
2.0401234,0.20771185
2.06687,0.25241963
2.0937909,0.35201405
2.1208859,0.34963238
2.1481551,0.44135305
2.1755985,0.28992115
2.2032161,0.35808178
2.2310079,0.48897219
2.2589739,0.17278848
2.2871141,0.34286396
2.3154285,0.33253197
2.343917,0.36140036
2.3725797,0.40593971
2.4014167,0.36418924
2.4304278,0.51065876
2.4596131,0.2649561
2.4889726,0.4349244
2.5185062,0.43232837
2.5482141,0.21010919
2.5780962,0.48983548
2.6081524,0.18131116
2.6383828,0.21002644
2.6687875,0.10539307
2.6993663,0.05564635
2.7301193,0.11568824
2.7610465,0.018852075
2.7921478,0.18082413
2.8234234,-0.049375994
2.8548732,0.18315367
2.8864971,0.054883712
2.9182952,0.21679452
2.9502676,0.096337074
2.9824141,-0.039821957
3.0147348,0.69459194
3.0472296,0.087814048
3.0798987,0.27317771
3.112742,0.5291143
3.1457594,0.37719244
3.1789511,0.25662781
3.2123169,0.55173415
3.2458569,0.70564871
3.2795711,0.22425384
3.3134595,0.37029463
3.3475221,0.8065162
3.3817589,0.24664402
3.4161698,0.7534232
3.450755,0.75038314
3.4855143,0.47281797
3.5204478,0.72857082
3.5555556,0.62352405
3.5908375,0.79297177
3.6262936,0.46828653
3.6619238,0.55927225
3.6977283,0.79141914
3.733707,0.4745311
3.7698598,0.56547089
3.8061868,0.67992478
3.8426881,0.51985356
3.8793635,0.6499631
3.9162131,0.59182203
3.9532369,0.74543037
3.9904348,0.61667045
4.027807,0.43299325
4.0653534,0.66498702
