M/Z,Intensity
-7.8602611e-005,-0.63121569
2.1773576e-007,-0.53709804
9.6021472e-005,-0.11356863
0.00036601382,-0.59984314
0.00081019477,-0.042980392
0.0014285643,0.58447059
0.0022211225,-1.9802353
0.0031878693,-2.592
0.0043288047,-2.8429804
0.0056439287,-3.3998431
0.0071332413,-3.3606275
0.0087967426,-3.4861176
0.010634432,-3.3998431
0.012646311,-3.427874
0.014832378,-3.3928705
0.017192634,-0.90267569
0.019727078,3.8231026
0.022435711,9.2158368
0.025318532,5.6598407
0.028375542,3.5002124
0.031606741,7.9526382
0.035012128,2.7112356
0.038591704,-3.3847797
0.042345469,-2.6412899
0.046273422,3.631901
0.050375564,1.6308713
0.054651894,1.1203271
0.059102413,0.14732711
0.063727121,-1.1704816
0.068526017,-1.7585893
0.073499102,-1.342486
0.078646375,5.2856713
0.083967837,9.921961
0.089463488,3.8997165
0.095133327,-2.2477288
0.10097736,-3.3674338
0.10699557,-3.2946927
0.11318798,-3.2922505
0.11955457,-2.6542248
0.12609535,-1.0668902
0.13281032,-0.23220749
0.13969948,-1.6952746
0.14676283,0.21449654
0.15400037,1.8186747
0.16141209,3.2270637
0.16899801,2.3612323
0.17675811,2.287847
0.1846924,2.1833785
0.19280088,1.9301798
0.20108355,0.19491738
0.20954041,-2.7086831
0.21817145,-2.0590532
0.22697669,0.41831711
0.23595611,1.0606826
0.24510972,1.1778472
0.25443752,1.1384384
0.26393951,2.0718679
0.27361569,0.74676321
0.28346605,-1.3231502
0.29349061,-1.1417939
0.30368935,-1.6660306
0.31406228,-2.6370368
0.3246094,-2.7214792
0.33533071,-1.5742598
0.34622621,0.020307855
0.3572959,0.85438048
0.36853977,2.0024679
0.37995783,1.73908
0.39155009,1.5857853
0.40331653,1.8327799
0.41525716,1.8369266
0.42737197,2.0139116
0.43966098,1.7049114
0.45212418,1.4275731
0.46476156,1.2367987
0.47757313,0.12082332
0.49055889,-0.077215643
0.50371884,-0.79261234
0.51705298,-1.1547785
0.53056131,-0.7323417
0.54424382,-0.46647827
0.55810053,0.2702627
0.57213142,0.081802807
0.5863365,0.066181251
0.60071577,0.50575098
0.61526923,0.63188453
0.62999688,1.0485035
0.64489871,1.2771765
0.65997473,1.4009065
0.67522495,1.1403024
0.69064935,0.73850159
0.70624794,0.38373923
0.72202072,-0.49653367
0.73796769,-0.56114064
0.75408884,-0.79047382
0.77038419,-1.1610038
0.78685372,-0.91194629
0.80349744,-0.9766346
0.82031535,-0.84526482
0.83730745,-0.69038596
0.85447374,-0.37082155
0.87181421,0.066369571
0.88932888,0.056481536
0.90701773,0.58774963
0.92488077,0.87586014
0.942918,0.803166
0.96112942,1.0755496
0.97951503,1.1675206
0.99807483,1.5182949
1.0168088,1.4612057
1.035717,1.4511549
1.0547993,1.848927
1.0740559,1.7682473
1.0934866,1.7424493
1.1130916,1.2931016
1.1328707,1.4554982
1.152824,1.3355215
1.1729515,0.38415192
1.1932532,0.51511497
1.213729,0.46566551
1.2343791,0.6436467
1.2552033,0.85298011
1.2762018,0.84268533
1.2973744,1.0990369
1.3187212,0.97105437
1.3402422,0.7959927
1.3619374,0.99738128
1.3838068,1.2301221
1.4058504,1.2667641
1.4280681,1.0524054
1.4504601,1.2929283
1.4730262,1.196176
1.4957665,1.0523445
1.518681,0.96339464
1.5417697,0.66265974
1.5650326,0.80896332
1.5884697,0.39054069
1.612081,0.38778399
1.6358664,0.22814421
1.6598261,0.013582134
1.6839599,0.19115658
1.7082679,-0.02344617
1.7327501,0.28742094
1.7574065,0.34728732
1.7822371,0.39144708
1.8072419,0.56891984
1.8324209,0.58166639
1.857774,0.73556906
1.8833013,0.63062787
1.9090029,0.51782321
1.9348786,0.34225311
1.9609285,0.25293718
1.9871526,0.2655617
2.0135509,0.16836196
2.0401234,0.27506346
2.06687,0.21703873
2.0937909,0.44918975
2.1208859,0.38328121
2.1481551,0.4585288
2.1755985,0.61218743
2.2032161,0.45994337
2.2310079,0.58218878
2.2589739,0.60245307
2.2871141,0.48152055
2.3154285,0.54880298
2.343917,0.60037881
2.3725797,0.57350292
2.4014167,0.43680278
2.4304278,0.58243524
2.4596131,0.58687089
2.4889726,0.45795287
2.5185062,0.65058314
2.5482141,0.41182053
2.5780962,0.35342973
2.6081524,0.38913625
2.6383828,0.22090086
2.6687875,0.31146866
2.6993663,0.049074946
2.7301193,0.10822952
2.7610465,0.057559844
2.7921478,-0.00097331069
2.8234234,0.065963394
2.8548732,0.11719349
2.8864971,0.11350128
2.9182952,0.1019456
2.9502676,0.12174213
2.9824141,0.10230264
3.0147348,0.2475487
3.0472296,0.19669598
3.0798987,0.26346999
3.112742,0.29100797
3.1457594,0.45185895
3.1789511,0.4871994
3.2123169,0.54604892
3.2458569,0.7303683
3.2795711,0.70290264
3.3134595,0.58914213
3.3475221,0.95379266
3.3817589,0.71450128
3.4161698,0.99283662
3.450755,0.84762221
3.4855143,0.80434825
3.5204478,0.89438729
3.5555556,0.68636677
3.5908375,0.90185533
3.6262936,0.72516669
3.6619238,0.72100673
3.6977283,0.81878722
3.733707,0.62635129
3.7698598,0.7868362
3.8061868,0.63357529
3.8426881,0.63715678
3.8793635,0.59365911
3.9162131,0.51876856
3.9532369,0.69483806
3.9904348,0.50225977
4.027807,0.63122977
4.0653534,0.51704219
4.1030739,0.27734406
4.1409686,0.55527266
4.1790376,0.24494563
4.2172807,0.38165709
4.255698,0.3065835
4.2942895,0.17658761
4.3330551,0.37598315
4.371995,0.15182894
4.411109,0.21785048
4.4503973,0.11914579
4.4898597,0.0047344946
4.5294963,0.21971462
4.5693071,0.011145006
4.6092921,-0.0092096558
4.6494513,-0.0060552429
4.6897847,-0.18331332
4.7302923,0.00019257154
4.770974,-0.12220422
4.8118299,-0.025013512
4.8528601,-0.069019608
4.8940644,-0.078284312
4.9354429,0.014405758
4.9769956,-0.1282043
5.0187225,0.066434537
5.0606235,0.033616383
5.1026988,-0.14038425
5.1449482,0.046393418
5.1873719,-0.049187863
5.2299697,-0.019284958
5.2727417,0.03414135
5.3156879,0.11109106
5.3588083,0.054701426
5.4021029,0.045364607
5.4455717,0.051708053
5.4892146,0.16784941
5.5330318,0.017318092
5.5770231,0.12560429
5.6211886,0.11623743
5.6655283,0.15392337
5.7100422,0.27003468
5.7547303,0.056728218
5.7995926,0.18851378
5.8446291,0.022254123
5.8898397,0.4128512
5.9352245,0.081873637
5.9807836,0.2842234
6.0265168,0.33754754
6.0724242,-0.064036282
6.1185058,0.43633467
6.1647616,0.066111371
6.2111916,0.21352912
6.2577957,0.10211734
6.3045741,0.061287779
6.3515266,0.25574633
6.3986533,0.25412043
6.4459543,0.20542971
6.4934294,0.11751729
6.5410787,0.17077533
6.5889021,0.027948924
6.6368998,0.18315573
6.6850717,0.071689856
6.7334177,0.16413954
6.781938,0.23305381
6.8306324,0.21568756
6.879501,0.21400157
6.9285438,0.047603686
6.9777608,0.25767038
7.027152,0.23243696
7.0767174,0.29347203
7.1264569,0.17410893
7.1763707,0.15670061
7.2264586,0.35105099
7.2767207,0.12186594
7.327157,0.30051802
7.3777675,0.2281837
7.4285522,0.12447082
7.4795111,0.44428135
7.5306442,0.10526233
7.5819514,0.20545299
7.6334329,0.20367686
7.6850885,0.19405158
7.7369183,0.21579284
7.7889223,0.096351623
7.8411005,0.21219851
7.8934529,-0.0092155128
7.9459795,0.13014877
7.9986802,0.14401684
8.0515552,-0.006826974
8.1046043,0.10898987
8.1578277,-0.018336558
8.2112252,-0.06723762
8.2647969,0.17405139
8.3185428,-0.031724438
8.3724629,0.060532943
8.4265572,0.027294118
8.4808256,-0.0670401
8.5352683,-0.012355406
8.5898851,0.010956045
8.6446761,-0.20102732
8.6996413,0.10463568
8.7547808,-0.18578044
8.8100943,0.041449798
8.8655821,-0.060732424
8.9212441,-0.17860161
8.9770803,0.025097127
9.0330906,-0.22610679
9.0892751,0.056021936
9.1456339,-0.12459513
9.2021668,-0.06991878
9.2588739,-0.038772534
9.3157552,-0.015470121
9.3728107,-0.0549135
9.4300403,-0.070828163
9.4874442,-0.039684697
9.5450222,-0.016385064
9.6027745,-0.063674362
9.6607009,-0.024689844
9.7188015,0.061352802
9.7770763,-0.01731113
9.8355253,-0.064603208
9.8941485,0.052809901
9.9529458,0.076104669
10.011917,-0.10452283
10.071063,0.10700584
10.130383,0.020494603
10.189877,0.028100315
10.249545,0.20041121
10.309388,-0.011592307
10.369405,0.097972104
10.429596,0.16832013
10.489961,-0.067214885
10.5505,0.34822979
10.611213,0.034262012
10.672101,0.14382295
10.733163,0.22201064
10.794399,0.13549175
10.855809,0.21367805
10.917393,0.080098953
10.979152,0.25240151
11.041085,0.11097788
11.103192,0.12641631
11.165473,0.1340109
11.227928,0.25925185
11.290558,0.078609754
11.353361,0.243065
11.416339,0.054578382
11.479491,0.24256165
11.542818,0.19525011
11.606318,0.10872219
11.669993,0.32023279
