M/Z,Intensity
-7.8602611e-005,-0.5772549
2.1773576e-007,-0.3027451
9.6021472e-005,-0.26352941
0.00036601382,-0.45960784
0.00081019477,0.26980392
0.0014285643,0.6227451
0.0022211225,-2.4596078
0.0031878693,-2.067451
0.0043288047,-3.1576471
0.0056439287,-3.7694118
0.0071332413,-3.4321569
0.0087967426,-3.5811765
0.010634432,-3.5654902
0.012646311,-3.6486688
0.014832378,-3.7315795
0.017192634,-0.25343771
0.019727078,4.1504623
0.022435711,9.221297
0.025318532,6.1904389
0.028375542,3.6461234
0.031606741,7.6824681
0.035012128,2.5504533
0.038591704,-3.6714894
0.042345469,-3.085321
0.046273422,4.0109194
0.050375564,2.1897807
0.054651894,-0.25069771
0.059102413,0.5326213
0.063727121,0.6338554
0.068526017,-2.668564
0.073499102,-0.19032325
0.078646375,6.6724993
0.083967837,8.9002957
0.089463488,3.2695367
0.095133327,-2.3844837
0.10097736,-3.4578439
0.10699557,-3.5270145
0.11318798,-3.4939563
0.11955457,-2.6214143
0.12609535,-0.57997686
0.13281032,-0.5225851
0.13969948,-1.0061018
0.14676283,0.79300253
0.15400037,1.4394337
0.16141209,3.0429957
0.16899801,1.925257
0.17675811,1.2313159
0.1846924,2.2239172
0.19280088,1.7736494
0.20108355,-0.11164454
0.20954041,-2.3260822
0.21817145,-1.7324087
0.22697669,0.50859173
0.23595611,1.8322131
0.24510972,1.6737496
0.25443752,1.1233972
0.26393951,1.5693914
0.27361569,0.17251626
0.28346605,-1.7731104
0.29349061,-1.9380769
0.30368935,-1.5615988
0.31406228,-2.62799
0.3246094,-2.8392112
0.33533071,-1.2305564
0.34622621,-0.092221931
0.3572959,0.74834141
0.36853977,1.659761
0.37995783,1.5439977
0.39155009,1.2794828
0.40331653,1.2897458
0.41525716,1.8963552
0.42737197,1.8757817
0.43966098,1.8162605
0.45212418,1.8824976
0.46476156,1.682336
0.47757313,0.59616801
0.49055889,0.14556214
0.50371884,-0.47732471
0.51705298,-1.1156298
0.53056131,-0.96150997
0.54424382,-0.44633779
0.55810053,-0.16619169
0.57213142,-0.18381677
0.5863365,-0.16195813
0.60071577,0.18958033
0.61526923,0.29824956
0.62999688,0.54836331
0.64489871,0.83011765
0.65997473,0.78965432
0.67522495,0.76486286
0.69064935,0.33221385
0.70624794,-0.13182213
0.72202072,-0.5488137
0.73796769,-0.35405498
0.75408884,-0.54362441
0.77038419,-0.52144354
0.78685372,-0.13849277
0.80349744,-0.10065446
0.82031535,-0.43930115
0.83730745,-0.017177936
0.85447374,-0.049971104
0.87181421,-0.29454339
0.88932888,-0.17050265
0.90701773,0.19666094
0.92488077,-0.10285655
0.942918,-0.12003552
0.96112942,0.3490456
0.97951503,0.30830839
0.99807483,0.4636352
1.0168088,1.042477
1.035717,1.0801279
1.0547993,1.1020781
1.0740559,1.5004845
1.0934866,1.2792687
1.1130916,1.0423521
1.1328707,1.2132643
1.152824,1.1018091
1.1729515,0.8177905
1.1932532,1.0043457
1.213729,1.2065728
1.2343791,1.0715305
1.2552033,0.97568953
1.2762018,1.2798341
1.2973744,1.3643565
1.3187212,1.0174918
1.3402422,1.0470834
1.3619374,1.0688174
1.3838068,0.75328208
1.4058504,0.99459509
1.4280681,0.89863878
1.4504601,1.0222759
1.4730262,1.1145261
1.4957665,0.82244808
1.518681,0.88329685
1.5417697,0.62256259
1.5650326,0.46377469
1.5884697,0.28144297
1.612081,0.099096834
1.6358664,0.20693236
1.6598261,0.024557391
1.6839599,0.1558935
1.7082679,0.22447009
1.7327501,0.24597345
1.7574065,0.40863886
1.7822371,0.40658397
1.8072419,0.51431859
1.8324209,0.53576428
1.857774,0.36111713
1.8833013,0.5942987
1.9090029,0.19217174
1.9348786,0.19787349
1.9609285,0.2584628
1.9871526,-0.073119175
2.0135509,0.23842169
2.0401234,0.142105
2.06687,0.28106802
2.0937909,0.29452643
2.1208859,0.33934296
2.1481551,0.50179215
2.1755985,0.27991319
2.2032161,0.38743158
2.2310079,0.32238653
2.2589739,0.21026825
2.2871141,0.49029242
2.3154285,0.33892962
2.343917,0.47774848
2.3725797,0.52243528
2.4014167,0.48083316
2.4304278,0.3921578
2.4596131,0.36621312
2.4889726,0.40299912
2.5185062,0.27506483
2.5482141,0.28044945
2.5780962,0.32503535
2.6081524,0.12646957
2.6383828,0.27298742
2.6687875,0.090079091
2.6993663,0.079705365
2.7301193,0.32029762
2.7610465,-0.13716376
2.7921478,0.36222318
2.8234234,-0.0011493788
2.8548732,0.090365603
2.8864971,0.14265048
2.9182952,-0.016843757
2.9502676,0.27854955
2.9824141,0.17392844
3.0147348,0.19478311
3.0472296,0.33327042
3.0798987,0.19723352
3.112742,0.37490769
3.1457594,0.42707725
3.1789511,0.27531082
3.2123169,0.40588292
3.2458569,0.37173473
3.2795711,0.26698388
3.3134595,0.27202254
3.3475221,0.64567423
3.3817589,0.45460563
3.4161698,0.53018928
3.450755,0.67634675
3.4855143,0.70484274
3.5204478,0.60783413
3.5555556,0.58924247
3.5908375,0.7824011
3.6262936,0.53632963
3.6619238,0.56475355
