M/Z,Intensity
-7.8602611e-005,-0.79538639
2.1773576e-007,-0.41091888
9.6021472e-005,-0.41860823
0.00036601382,-0.76462899
0.00081019477,0.38877355
0.0014285643,0.98085352
0.0022211225,-2.5178008
0.0031878693,-1.7719339
0.0043288047,-2.7254133
0.0056439287,-3.7557862
0.0071332413,-3.1483276
0.0087967426,-3.2405998
0.010634432,-3.5712418
0.012646311,-3.0604383
0.014832378,-3.5797215
0.017192634,-0.7000256
0.019727078,3.879303
0.022435711,8.681909
0.025318532,5.6954894
0.028375542,3.1937852
0.031606741,7.5666464
0.035012128,2.6741268
0.038591704,-3.5945002
0.042345469,-2.3272777
0.046273422,3.6614921
0.050375564,1.7305174
0.054651894,1.3761458
0.059102413,-0.17747819
0.063727121,-1.0233957
0.068526017,-2.0381926
0.073499102,-1.1841912
0.078646375,5.2218074
0.083967837,9.4750742
0.089463488,4.1400075
0.095133327,-2.425069
0.10097736,-3.3228081
0.10699557,-3.2821602
0.11318798,-3.4103917
0.11955457,-2.6463723
0.12609535,-1.0439275
0.13281032,-0.41774393
0.13969948,-2.0442537
0.14676283,0.10499379
0.15400037,2.0161577
0.16141209,2.8357201
0.16899801,2.5559917
0.17675811,2.2150348
0.1846924,2.0896659
0.19280088,2.0030301
0.20108355,-0.10561862
0.20954041,-2.5984486
0.21817145,-2.3228261
0.22697669,0.067653865
0.23595611,1.4126685
0.24510972,1.058623
0.25443752,1.3584585
0.26393951,2.1353201
0.27361569,0.61335212
0.28346605,-1.092874
0.29349061,-1.399352
0.30368935,-1.6132716
0.31406228,-2.5035678
0.3246094,-2.7938083
0.33533071,-1.4843778
0.34622621,-0.52837108
0.3572959,0.90466161
0.36853977,1.8304834
0.37995783,1.6954612
0.39155009,1.8529206
0.40331653,1.5493052
0.41525716,2.122562
0.42737197,1.9117913
0.43966098,1.5628986
0.45212418,1.583381
0.46476156,0.83521459
0.47757313,0.13347057
0.49055889,-0.22965576
0.50371884,-0.89238049
0.51705298,-1.1088366
0.53056131,-0.82519876
0.54424382,-0.30290475
0.55810053,0.28887968
0.57213142,0.15815145
0.5863365,0.3352835
0.60071577,0.45887636
0.61526923,0.65195964
0.62999688,1.1529032
0.64489871,1.0774318
0.65997473,1.4448853
0.67522495,1.0587636
0.69064935,0.7725845
0.70624794,-0.013421212
0.72202072,-0.54569726
0.73796769,-0.54742704
0.75408884,-0.94902192
0.77038419,-1.1660913
0.78685372,-0.79109959
0.80349744,-0.93131325
0.82031535,-0.80241854
0.83730745,-0.38903677
0.85447374,-0.091014146
0.87181421,-0.0083122241
0.88932888,0.32811936
0.90701773,0.74911491
0.92488077,0.65490509
0.942918,0.62219118
0.96112942,0.74324538
0.97951503,0.82583394
0.99807483,0.8622675
1.0168088,1.1831881
1.035717,1.4502644
1.0547993,1.655807
1.0740559,1.5998928
1.0934866,1.8515337
1.1130916,1.9801261
1.1328707,1.3474539
1.152824,1.0607836
1.1729515,0.82023048
1.1932532,0.48738629
1.213729,0.33137825
1.2343791,0.49830404
1.2552033,0.74979378
1.2762018,0.85516697
1.2973744,0.84518101
1.3187212,1.0581673
1.3402422,1.4326111
1.3619374,1.3072282
1.3838068,1.5509152
1.4058504,1.3178436
1.4280681,1.6230077
1.4504601,1.3668302
1.4730262,0.91840017
1.4957665,0.85441871
1.518681,0.61356331
1.5417697,0.372689
1.5650326,0.37785502
1.5884697,0.36762343
1.612081,0.2727901
1.6358664,0.12411243
1.6598261,0.20609637
1.6839599,0.21116791
1.7082679,0.1931525
1.7327501,0.43655611
1.7574065,0.30316266
1.7822371,0.43118823
1.8072419,0.5438162
1.8324209,0.53339568
1.857774,0.59984976
1.8833013,0.5817021
1.9090029,0.65580774
1.9348786,0.43769918
1.9609285,0.38873743
1.9871526,0.35513549
2.0135509,0.037008691
2.0401234,0.33401102
2.06687,0.061982537
2.0937909,0.18209202
2.1208859,0.27142521
2.1481551,0.2684673
2.1755985,0.48848166
2.2032161,0.37783506
2.2310079,0.51322877
2.2589739,0.53326334
