M/Z,Intensity
-7.8602611e-005,-0.61333333
2.1773576e-007,-0.55058824
9.6021472e-005,-0.69960784
0.00036601382,-0.72313725
0.00081019477,0.51607843
0.0014285643,0.26509804
0.0022211225,-2.6211765
0.0031878693,-2.1741176
0.0043288047,-3.5152941
0.0056439287,-3.6172549
0.0071332413,-3.6643137
0.0087967426,-3.7113725
0.010634432,-3.3819608
0.012646311,-3.7234564
0.014832378,-3.3979735
0.017192634,-0.98590423
0.019727078,5.7323593
0.022435711,9.7058367
0.025318532,2.58943
0.028375542,4.1400018
0.031606741,9.9104933
0.035012128,-0.41282094
0.038591704,-3.6848429
0.042345469,-0.55655292
0.046273422,5.544598
0.050375564,1.2146882
0.054651894,-0.74628227
0.059102413,0.72051017
0.063727121,-0.93395413
0.068526017,-3.6861457
0.073499102,-0.56351566
0.078646375,8.3476616
0.083967837,8.984641
0.089463488,3.5670303
0.095133327,-2.1561509
0.10097736,-3.5731378
0.10699557,-3.3741266
0.11318798,-3.6689211
0.11955457,-1.9163448
0.12609535,-1.2536528
0.13281032,-2.6220214
0.13969948,-2.7743919
0.14676283,-0.77743083
0.15400037,2.0669009
0.16141209,3.3586034
0.16899801,2.4545394
0.17675811,3.0488264
0.1846924,3.6826411
0.19280088,2.3795127
0.20108355,-0.60173512
0.20954041,-3.1434554
0.21817145,-2.3436873
0.22697669,-0.46125434
0.23595611,0.79403952
0.24510972,0.19082174
0.25443752,1.3604649
0.26393951,2.648067
0.27361569,0.53990251
0.28346605,-1.0816755
0.29349061,-0.40490248
0.30368935,-1.414092
0.31406228,-3.0739501
0.3246094,-3.0707511
0.33533071,-2.0476324
0.34622621,-1.377143
0.3572959,0.42307001
0.36853977,2.0118303
0.37995783,1.6087455
0.39155009,1.8098943
0.40331653,2.246649
0.41525716,2.4797941
0.42737197,2.3916825
0.43966098,2.1078043
0.45212418,1.7928654
0.46476156,0.85078752
0.47757313,-0.11450793
0.49055889,-0.27949148
0.50371884,-1.1343592
0.51705298,-1.1889151
0.53056131,-0.5059041
0.54424382,0.0048697347
0.55810053,0.21791625
0.57213142,-0.047156721
0.5863365,0.095925343
0.60071577,-0.21558266
0.61526923,0.11635849
0.62999688,0.24468996
0.64489871,0.3654902
0.65997473,0.67780507
0.67522495,0.895986
0.69064935,0.48669965
0.70624794,0.68131857
0.72202072,-0.10447096
0.73796769,0.090115363
0.75408884,0.26899911
0.77038419,-0.18742755
0.78685372,-0.46347835
0.80349744,-0.35523173
0.82031535,-0.5607269
0.83730745,-1.0956501
0.85447374,-0.59529554
0.87181421,-0.094957248
0.88932888,-0.43385094
0.90701773,-0.051192305
0.92488077,0.56674415
0.942918,0.2356447
0.96112942,0.022176009
0.97951503,0.38124004
0.99807483,0.71675836
1.0168088,0.2130447
1.035717,0.87009905
1.0547993,1.5036077
1.0740559,0.9292569
1.0934866,1.8058702
1.1130916,1.9530554
1.1328707,1.4884597
1.152824,1.5414947
1.1729515,1.6494153
1.1932532,1.3494765
1.213729,0.85344303
1.2343791,0.72602068
1.2552033,1.0848565
1.2762018,0.64367609
1.2973744,1.0652244
1.3187212,1.2828349
1.3402422,1.1710174
1.3619374,0.98859526
1.3838068,1.0257647
1.4058504,1.0786041
1.4280681,1.1706429
1.4504601,1.066587
1.4730262,0.85271084
1.4957665,0.82705369
1.518681,0.47196847
1.5417697,0.48549441
1.5650326,0.4048864
1.5884697,0.46543857
1.612081,0.34558228
1.6358664,0.30414106
1.6598261,0.27836983
1.6839599,0.28395484
1.7082679,0.31305296
1.7327501,0.23233087
1.7574065,0.21433757
1.7822371,0.47083778
1.8072419,0.41359621
1.8324209,0.42692657
1.857774,0.3931818
1.8833013,0.46138153
1.9090029,0.49034927
1.9348786,0.34675169
1.9609285,0.27372605
1.9871526,0.22421352
2.0135509,0.15115528
2.0401234,-0.016036905
2.06687,0.10695069
2.0937909,0.17502003
2.1208859,0.18817111
2.1481551,0.33463922
2.1755985,0.35560084
2.2032161,0.32948734
2.2310079,0.49943597
2.2589739,0.41054477
2.2871141,0.58830394
2.3154285,0.52290956
2.343917,0.33200868
2.3725797,0.54109151
2.4014167,0.31878549
2.4304278,0.34744356
2.4596131,0.48588925
2.4889726,0.31059316
2.5185062,0.3941043
2.5482141,0.52465796
2.5780962,0.46696003
2.6081524,0.36218698
2.6383828,0.28877018
2.6687875,0.29376845
2.6993663,0.07129945
2.7301193,0.09979454
2.7610465,0.049841958
2.7921478,-0.06287202
2.8234234,0.09106437
2.8548732,-0.2099175
2.8864971,0.27339806
2.9182952,-0.11389091
2.9502676,-0.03845109
2.9824141,0.44481557
3.0147348,0.026105156
3.0472296,0.47012354
3.0798987,0.62392954
3.112742,0.29928787
3.1457594,0.20208089
3.1789511,0.58328898
3.2123169,0.27428469
3.2458569,0.45153862
3.2795711,0.62093311
3.3134595,0.70403679
3.3475221,0.13614378
3.3817589,0.9643129
3.4161698,0.65521083
3.450755,0.40883755
3.4855143,0.62519307
3.5204478,0.85721857
3.5555556,0.17942385
3.5908375,0.83494617
3.6262936,0.76104042
3.6619238,0.66358896
3.6977283,0.7543565
3.733707,0.65687244
3.7698598,0.9201564
3.8061868,0.62656132
3.8426881,0.58393033
3.8793635,0.97265559
3.9162131,0.34959985
3.9532369,0.66770428
3.9904348,0.84461594
4.027807,0.55092307
4.0653534,0.47682174
4.1030739,0.29290019
4.1409686,0.59523686
4.1790376,0.42696899
4.2172807,0.18809658
4.255698,0.56097259
4.2942895,0.2201068
4.3330551,0.20863649
4.371995,0.23636556
4.411109,-0.088862847
4.4503973,0.16628461
4.4898597,0.037102037
4.5294963,0.13535415
4.5693071,0.0061389842
4.6092921,-0.068190519
4.6494513,0.13981662
4.6897847,-0.17768273
4.7302923,-0.079512114
4.770974,0.065701033
4.8118299,-0.16557271
4.8528601,0.0031372549
4.8940644,-0.04561081
4.9354429,-0.12573856
4.9769956,0.10000889
5.0187225,-0.13699589
5.0606235,0.12010983
5.1026988,-0.10122296
5.1449482,0.038221426
5.1873719,0.044325334
5.2299697,-0.059381821
5.2727417,0.22906075
5.3156879,-0.16485677
5.3588083,0.05298328
5.4021029,-0.05075244
5.4455717,-0.099593339
5.4892146,0.16528411
5.5330318,-0.063963229
5.5770231,0.10678229
5.6211886,0.089285375
5.6655283,0.024722495
5.7100422,0.32877993
5.7547303,-0.073052139
5.7995926,0.28589297
5.8446291,0.22130152
5.8898397,0.078271566
5.9352245,0.29601878
5.9807836,0.18434709
6.0265168,0.26090355
6.0724242,0.15706071
6.1185058,0.14732838
6.1647616,0.24739283
6.2111916,0.018038375
6.2577957,0.3612258
6.3045741,0.19460216
6.3515266,0.18483412
6.3986533,0.20643149
6.4459543,0.1182178
6.4934294,0.19470285
6.5410787,-0.12881924
6.5889021,0.19863192
6.6368998,-0.08568877
6.6850717,0.18684615
6.7334177,0.39662882
6.781938,-0.21712505
6.8306324,0.68283942
6.879501,0.029855576
6.9285438,0.22392341
6.9777608,0.15916058
7.027152,0.54144943
7.0767174,0.037456631
7.1264569,0.22365277
7.1763707,0.27650843
7.2264586,0.1724942
7.2767207,0.15474735
7.327157,0.4428757
7.3777675,0.23687927
7.4285522,0.13283648
7.4795111,0.19349243
7.5306442,0.45021968
7.5819514,-0.12443277
7.6334329,0.31267235
