M/Z,Intensity
-7.8602611e-005,-0.38870588
2.1773576e-007,-0.42792157
9.6021472e-005,-0.17694118
0.00036601382,-0.52988235
0.00081019477,0.52894118
0.0014285643,0.36423529
0.0022211225,-2.3808627
0.0031878693,-2.1455686
0.0043288047,-3.196549
0.0056439287,-3.7298824
0.0071332413,-3.5024314
0.0087967426,-3.824
0.010634432,-3.6279216
0.012646311,-3.7344883
0.014832378,-3.5819513
0.017192634,-0.9977614
0.019727078,4.0180813
0.022435711,9.5989102
0.025318532,5.7760977
0.028375542,3.6790557
0.031606741,7.9979803
0.035012128,2.7407146
0.038591704,-3.669212
0.042345469,-2.627878
0.046273422,4.170599
0.050375564,2.0517093
0.054651894,0.94486455
0.059102413,0.10496673
0.063727121,-1.2522979
0.068526017,-2.2406547
0.073499102,-1.4012804
0.078646375,5.8070018
0.083967837,10.325368
0.089463488,4.5067597
0.095133327,-2.3860781
0.10097736,-3.5453024
0.10699557,-3.5356189
0.11318798,-3.6040865
0.11955457,-2.7154111
0.12609535,-1.2695927
0.13281032,-0.73329792
0.13969948,-1.9928013
0.14676283,-0.067710684
0.15400037,2.1792288
0.16141209,3.532331
0.16899801,2.5876742
0.17675811,2.7648663
0.1846924,2.3776328
0.19280088,2.2024443
0.20108355,0.10596739
0.20954041,-2.7039547
0.21817145,-2.4312436
0.22697669,0.053512522
0.23595611,1.2914901
0.24510972,1.3454342
0.25443752,1.5486782
0.26393951,2.3404377
0.27361569,0.96777167
0.28346605,-1.1026533
0.29349061,-1.1492686
0.30368935,-1.5093292
0.31406228,-2.8495016
0.3246094,-2.9658643
0.33533071,-1.9368487
0.34622621,-0.35853322
0.3572959,0.78084684
0.36853977,1.8420758
0.37995783,2.04084
0.39155009,1.9261589
0.40331653,1.921562
0.41525716,2.3015591
0.42737197,2.0151698
0.43966098,1.854551
0.45212418,1.5530361
0.46476156,0.8674876
0.47757313,0.15869002
0.49055889,-0.51845475
0.50371884,-0.95218198
0.51705298,-0.84445247
0.53056131,-0.86193288
0.54424382,-0.02423105
0.55810053,0.48433929
0.57213142,0.33436637
0.5863365,0.31800705
0.60071577,0.44310449
0.61526923,0.85867827
0.62999688,0.8666892
0.64489871,1.1573333
0.65997473,1.4126862
0.67522495,0.86015574
0.69064935,0.77033032
0.70624794,-0.017574411
0.72202072,-0.64081336
0.73796769,-0.78566104
0.75408884,-0.74231353
0.77038419,-0.9264571
0.78685372,-1.3145623
0.80349744,-0.39290375
0.82031535,-0.71834409
0.83730745,-0.99676571
0.85447374,0.034576496
0.87181421,0.29725115
0.88932888,0.12851315
0.90701773,0.86169584
0.92488077,0.95170117
0.942918,0.89264679
0.96112942,0.61394447
0.97951503,1.0332413
0.99807483,0.96622345
1.0168088,0.92269494
1.035717,1.7497146
1.0547993,1.5806157
1.0740559,1.2624571
1.0934866,1.6971995
1.1130916,1.4730784
1.1328707,0.84891709
1.152824,0.48353925
1.1729515,0.72204288
1.1932532,0.60756524
1.213729,0.42245925
1.2343791,0.47260729
