M/Z,Intensity
-7.8602611e-005,-0.51303345
2.1773576e-007,-0.28235294
9.6021472e-005,-0.19777009
0.00036601382,-0.4745867
0.00081019477,-0.13625529
0.0014285643,0.56347559
0.0022211225,-2.3661669
0.0031878693,-2.2046905
0.0043288047,-3.2735102
0.0056439287,-3.4426759
0.0071332413,-3.7118032
0.0087967426,-3.7194925
0.010634432,-3.5810842
0.012646311,-3.7010328
0.014832378,-3.7207531
0.017192634,-0.58757301
0.019727078,4.0376078
0.022435711,9.5319519
0.025318532,6.0454016
0.028375542,3.6279379
0.031606741,7.9696797
0.035012128,2.799962
0.038591704,-3.5613382
0.042345469,-2.7789653
0.046273422,3.9936783
0.050375564,2.2006524
0.054651894,0.73084593
0.059102413,0.53004904
0.063727121,-0.92384519
0.068526017,-2.1391028
0.073499102,-1.0703566
0.078646375,5.765669
0.083967837,9.9798929
0.089463488,4.236675
0.095133327,-2.336726
0.10097736,-3.550383
0.10699557,-3.548856
0.11318798,-3.5086155
0.11955457,-2.5069395
0.12609535,-1.1051505
0.13281032,-0.1952131
0.13969948,-1.699465
0.14676283,0.018387668
0.15400037,2.0594598
0.16141209,3.339553
0.16899801,2.4361374
0.17675811,2.4249533
0.1846924,2.2448702
0.19280088,2.0573645
0.20108355,0.16308977
0.20954041,-2.561368
0.21817145,-2.1329254
0.22697669,0.28732563
0.23595611,1.5006154
0.24510972,1.4684973
0.25443752,1.3905098
0.26393951,2.2816471
0.27361569,0.68170178
0.28346605,-1.1871041
0.29349061,-1.1871311
0.30368935,-1.6713204
0.31406228,-2.6550507
0.3246094,-2.9926089
0.33533071,-1.5921071
0.34622621,-0.31436817
0.3572959,0.77140374
0.36853977,2.0342975
0.37995783,1.7903453
0.39155009,1.8234765
0.40331653,1.7415342
0.41525716,2.1750451
0.42737197,2.0398108
0.43966098,1.8125711
0.45212418,1.7393852
0.46476156,0.93597775
0.47757313,0.23279859
0.49055889,-0.254812
0.50371884,-0.86518544
0.51705298,-1.0216205
0.53056131,-0.82407862
0.54424382,-0.026500699
0.55810053,0.21771075
0.57213142,0.27764456
0.5863365,0.23788356
0.60071577,0.60592488
0.61526923,0.85120335
0.62999688,0.96602962
0.64489871,1.4655902
0.65997473,1.1486628
0.67522495,0.85478435
0.69064935,0.66853754
0.70624794,-0.39431443
0.72202072,-0.61135709
0.73796769,-0.71307873
0.75408884,-0.97629594
0.77038419,-0.97809447
0.78685372,-0.87226133
0.80349744,-0.63572845
0.82031535,-0.72985687
0.83730745,-0.46260504
0.85447374,-0.0031386873
0.87181421,0.30252144
0.88932888,0.63891974
0.90701773,0.99836686
0.92488077,1.142493
0.942918,1.1789489
0.96112942,1.1231135
0.97951503,1.0518801
0.99807483,1.080589
1.0168088,1.0323852
1.035717,1.176396
1.0547993,1.2281153
1.0740559,1.4566704
1.0934866,1.1161944
1.1130916,1.1909241
1.1328707,0.8734777
1.152824,0.79438193
1.1729515,0.9075007
1.1932532,0.75916233
1.213729,0.81841719
1.2343791,0.83151672
1.2552033,0.61391652
1.2762018,1.0268238
1.2973744,1.024487
1.3187212,0.98368415
1.3402422,1.2119894
1.3619374,1.125012
1.3838068,1.1456663
1.4058504,1.1201653
1.4280681,1.4791125
1.4504601,1.4228157
1.4730262,1.24347
1.4957665,1.1871346
1.518681,0.90009959
1.5417697,0.63611336
1.5650326,0.48744816
1.5884697,0.23111283
1.612081,0.074719827
1.6358664,0.018269151
1.6598261,0.031003403
1.6839599,0.012961028
1.7082679,0.17175448
1.7327501,0.38435417
1.7574065,0.32011801
1.7822371,0.60957275
1.8072419,0.52991944
1.8324209,0.55789782
1.857774,0.66275047
1.8833013,0.46769924
1.9090029,0.41872643
1.9348786,0.25439415
1.9609285,0.27458705
1.9871526,0.04870151
2.0135509,0.27646841
2.0401234,0.31967169
2.06687,0.27827288
2.0937909,0.46753536
2.1208859,0.40303005
2.1481551,0.65376888
2.1755985,0.46619551
2.2032161,0.52466213
2.2310079,0.52928408
2.2589739,0.39547849
2.2871141,0.59229574
2.3154285,0.34311145
2.343917,0.46299674
2.3725797,0.55979476
2.4014167,0.34899955
2.4304278,0.63030352
2.4596131,0.28106155
2.4889726,0.59308448
2.5185062,0.59751417
2.5482141,0.33279737
2.5780962,0.66783067
2.6081524,0.27235647
2.6383828,0.25364121
2.6687875,0.31180022
2.6993663,-0.045284902
2.7301193,0.11279722
2.7610465,0.024800899
2.7921478,0.052125611
2.8234234,-0.012841105
2.8548732,0.052891907
2.8864971,0.17243115
2.9182952,-0.0002441494
2.9502676,0.12694599
2.9824141,0.24642755
3.0147348,0.28130704
3.0472296,0.29309925
3.0798987,0.29718288
3.112742,0.49348104
3.1457594,0.45139012
3.1789511,0.52462023
3.2123169,0.65934592
3.2458569,0.64795472
3.2795711,0.651923
3.3134595,0.73276556
3.3475221,0.54446164
3.3817589,0.7867421
3.4161698,0.89059503
3.450755,0.73299083
3.4855143,0.74453311
3.5204478,0.74836681
3.5555556,0.64453039
3.5908375,0.75597654
3.6262936,0.87509282
3.6619238,0.54051822
3.6977283,0.7749363
3.733707,0.65562505
3.7698598,0.65932417
3.8061868,0.72451887
3.8426881,0.58208189
3.8793635,0.57803399
3.9162131,0.65854972
3.9532369,0.62370597
3.9904348,0.55808559
4.027807,0.60778624
4.0653534,0.54212741
4.1030739,0.36879845
4.1409686,0.51840298
4.1790376,0.39886102
4.2172807,0.27929984
4.255698,0.29043838
4.2942895,0.20159615
4.3330551,0.251143
4.371995,0.11612621
4.411109,0.18101331
4.4503973,0.21512378
4.4898597,-0.058358984
4.5294963,0.10643199
4.5693071,-0.028680922
4.6092921,-0.017715404
4.6494513,0.10857114
4.6897847,-0.11887165
4.7302923,0.091959301
4.770974,-0.089385839
4.8118299,-0.047759047
4.8528601,-0.075355632
