M/Z,Intensity
-7.8602611e-005,-0.47341176
2.1773576e-007,-0.34792157
9.6021472e-005,-0.30870588
0.00036601382,-0.45772549
0.00081019477,-0.30086275
0.0014285643,0.93835294
0.0022211225,-2.3636078
0.0031878693,-2.2616471
0.0043288047,-2.998902
0.0056439287,-3.8145882
0.0071332413,-3.6263529
0.0087967426,-3.4302745
0.010634432,-3.8145882
0.012646311,-3.3799158
0.014832378,-3.7371146
0.017192634,-0.5959884
0.019727078,4.4356195
0.022435711,9.3028073
0.025318532,6.2173396
0.028375542,3.8458831
0.031606741,7.7649084
0.035012128,2.4685331
0.038591704,-3.6746154
0.042345469,-2.8135565
0.046273422,3.7654351
0.050375564,1.5996144
0.054651894,1.3321186
0.059102413,0.1080457
0.063727121,-0.44123165
0.068526017,-1.4686547
0.073499102,-0.85657629
0.078646375,6.0773564
0.083967837,9.8037317
0.089463488,3.4676475
0.095133327,-2.8681509
0.10097736,-3.5330754
0.10699557,-3.4996749
0.11318798,-3.5287339
0.11955457,-2.3888797
0.12609535,-0.33893591
0.13281032,-0.03772601
0.13969948,-1.1323088
0.14676283,0.36162934
0.15400037,2.1225199
0.16141209,2.8797746
0.16899801,1.982413
0.17675811,1.7990626
0.1846924,1.7414881
0.19280088,1.9116503
0.20108355,0.18405895
0.20954041,-2.4844231
0.21817145,-1.7016391
0.22697669,0.75986194
0.23595611,1.8334134
0.24510972,1.2523487
0.25443752,1.2049029
0.26393951,1.7773507
0.27361569,0.083417572
0.28346605,-1.4847397
0.29349061,-1.6408465
0.30368935,-1.5456873
0.31406228,-2.4463208
0.3246094,-2.6564725
0.33533071,-1.1016326
0.34622621,-0.087683477
0.3572959,1.0363553
0.36853977,1.6116601
0.37995783,1.41078
0.39155009,1.625872
0.40331653,1.3863476
0.41525716,2.0098541
0.42737197,2.21796
0.43966098,1.9008614
0.45212418,1.9840485
0.46476156,1.3537958
0.47757313,0.41794647
0.49055889,-0.10977403
0.50371884,-0.96662059
0.51705298,-1.3839658
0.53056131,-1.1892605
0.54424382,-0.6413284
0.55810053,0.055909023
0.57213142,0.32990274
0.5863365,0.26692726
0.60071577,0.81600218
0.61526923,1.0751667
0.62999688,1.1855974
0.64489871,1.5786667
0.65997473,1.3005464
0.67522495,1.0302277
0.69064935,0.57947499
0.70624794,-0.47524096
0.72202072,-0.59666529
0.73796769,-1.0632294
0.75408884,-1.0357175
0.77038419,-0.89844348
0.78685372,-0.84748565
0.80349744,-0.43578522
0.82031535,-0.65942062
0.83730745,-0.45172519
0.85447374,-0.00093422055
0.87181421,0.15177582
0.88932888,0.40640493
0.90701773,0.72373742
0.92488077,1.0253419
0.942918,0.65239491
0.96112942,0.74215128
0.97951503,1.1926502
0.99807483,1.1333036
1.0168088,1.3013662
1.035717,1.5321322
1.0547993,1.284425
1.0740559,1.3582448
1.0934866,1.1026112
1.1130916,1.2626221
1.1328707,1.0304344
1.152824,0.8060481
1.1729515,0.79338482
1.1932532,0.34930728
1.213729,0.54832527
1.2343791,0.58259568
1.2552033,0.70309887
1.2762018,1.0980702
1.2973744,0.88123502
1.3187212,0.93886797
1.3402422,0.90234156
1.3619374,0.86577344
1.3838068,1.1036734
1.4058504,1.2709434
1.4280681,1.5009168
1.4504601,1.5582995
1.4730262,1.247013
1.4957665,1.1396063
1.518681,0.64000111
1.5417697,0.35211888
1.5650326,0.31517532
1.5884697,0.003680249
1.612081,0.11567287
1.6358664,-0.093944849
1.6598261,-0.24870232
1.6839599,0.13767496
1.7082679,-0.017165945
1.7327501,0.18873575
1.7574065,0.31616436
1.7822371,0.4749238
1.8072419,0.46109251
1.8324209,0.45506264
1.857774,0.51173615
1.8833013,0.29385815
1.9090029,0.37397764
1.9348786,0.17170248
1.9609285,0.23605227
1.9871526,0.080752509
2.0135509,0.074430636
2.0401234,0.26414548
2.06687,0.10872057
2.0937909,0.21207747
2.1208859,0.22911815
2.1481551,0.11278378
2.1755985,0.21601554
2.2032161,0.036852648
2.2310079,0.28902059
2.2589739,0.21173505
2.2871141,0.18146661
2.3154285,0.51194078
2.343917,0.28551049
2.3725797,0.38060711
2.4014167,0.37370123
2.4304278,0.37459677
2.4596131,0.19505844
2.4889726,0.3527333
2.5185062,0.26722919
2.5482141,0.095408851
2.5780962,0.3235468
2.6081524,0.010466564
2.6383828,0.065972064
2.6687875,-0.21581905
2.6993663,-0.034906786
2.7301193,-0.28540878
2.7610465,-0.21438387
2.7921478,-0.31594969
2.8234234,-0.11167487
2.8548732,-0.37803
2.8864971,-0.087564098
2.9182952,-0.33047325
2.9502676,-0.040090776
2.9824141,-0.27524022
3.0147348,0.022901961
3.0472296,0.032175998
3.0798987,-0.029130529
3.112742,0.23898238
3.1457594,-0.12819116
3.1789511,0.2889567
3.2123169,0.11787693
3.2458569,0.29974601
3.2795711,0.35613256
3.3134595,0.35762482
3.3475221,0.46108554
3.3817589,0.43906373
3.4161698,0.47195156
3.450755,0.55974901
3.4855143,0.39657374
3.5204478,0.60987673
3.5555556,0.49377563
3.5908375,0.62866259
3.6262936,0.45767487
3.6619238,0.3886556
3.6977283,0.719644
3.733707,0.39181654
3.7698598,0.5581144
3.8061868,0.41853758
3.8426881,0.26328215
3.8793635,0.53940694
3.9162131,0.43122568
3.9532369,0.51128738
3.9904348,0.35606264
4.027807,0.30280634
4.0653534,0.50053812
4.1030739,0.086512852
4.1409686,0.29994624
4.1790376,0.34083828
4.2172807,0.068012493
4.255698,0.31284144
4.2942895,0.13414865
4.3330551,0.14369881
4.371995,0.21600175
4.411109,-0.033256267
4.4503973,0.1410228
4.4898597,0.0015840395
4.5294963,0.026858835
4.5693071,0.091356988
4.6092921,-0.12649013
4.6494513,0.016454735
4.6897847,-0.16216136
4.7302923,0.03570081
4.770974,0.029649079
4.8118299,-0.22737537
4.8528601,0.12737255
4.8940644,-0.21918685
4.9354429,-0.13437987
4.9769956,-0.010363387
5.0187225,-0.22360798
5.0606235,0.12784713
5.1026988,-0.12462551
5.1449482,-0.063378836
5.1873719,0.10766558
5.2299697,-0.042864804
5.2727417,0.09679471
5.3156879,0.040369615
5.3588083,0.054526577
5.4021029,-0.088185383
5.4455717,0.12988079
5.4892146,0.042058437
5.5330318,-0.022240684
5.5770231,0.23502264
5.6211886,0.1785543
5.6655283,0.31815822
5.7100422,0.089128504
5.7547303,0.15813183
5.7995926,0.20359956
5.8446291,0.10004151
5.8898397,0.38863414
5.9352245,0.15957354
5.9807836,0.22070283
6.0265168,0.28182595
6.0724242,0.14686446
6.1185058,0.24719091
6.1647616,0.22202099
6.2111916,0.13409979
6.2577957,0.25793712
6.3045741,0.2405918
6.3515266,0.3487305
6.3986533,0.080392427
6.4459543,0.3845972
6.4934294,0.037815405
6.5410787,0.13024312
6.5889021,0.23835093
6.6368998,0.18958981
6.6850717,0.038861737
6.7334177,0.29597062
6.781938,0.18444588
6.8306324,0.19056201
6.879501,0.17314256
6.9285438,0.20277575
6.9777608,0.34220669
7.027152,0.19143537
7.0767174,0.26810885
7.1264569,0.26634478
7.1763707,0.084182377
7.2264586,0.27848438
7.2767207,0.14336845
7.327157,0.19648163
7.3777675,0.29664746
7.4285522,0.15366985
7.4795111,0.25382332
7.5306442,0.18926474
7.5819514,0.17175879
7.6334329,0.24836432
7.6850885,0.097512688
7.7369183,0.048615663
7.7889223,0.1565752
7.8411005,0.17041092
7.8934529,0.1920836
7.9459795,0.10394618
7.9986802,0.094233949
8.0515552,-0.017445241
8.1046043,0.059104685
8.1578277,0.010158238
8.2112252,-0.03095125
8.2647969,0.13969779
8.3185428,0.035830848
8.3724629,0.057447925
8.4265572,-0.0072156863
8.4808256,-0.054599366
8.5352683,0.023506107
8.5898851,-0.039565933
8.6446761,-0.079109604
8.6996413,0.014679016
8.7547808,-0.12682752
8.8100943,0.061076657
8.8655821,-0.11180452
8.9212441,-0.23762791
8.9770803,0.060077063
9.0330906,-0.2304543
9.0892751,-0.1209867
9.1456339,-0.035049563
9.2021668,-0.098133073
9.2588739,-0.051413703
9.3157552,-0.028224789
9.3728107,-0.099154564
9.4300403,-0.14655597
9.4874442,-0.021409399
9.5450222,-0.076656028
9.6027745,0.087704144
9.6607009,-0.13225045
9.7188015,0.11838214
9.7770763,0.023915658
9.8355253,-0.15682638
9.8941485,0.046744264
9.9529458,-0.071254762
10.011917,0.085254974
10.071063,0.0064695488
10.130383,0.15513406
10.189877,0.060660277
10.249545,0.052459959
10.309388,0.12268997
10.369405,0.020369921
10.429596,0.10628412
10.489961,0.14513846
10.5505,0.050658416
10.611213,0.11304008
10.672101,0.19895011
10.733163,0.041721841
10.794399,0.26096312
10.855809,0.12726218
10.917393,0.22101117
10.979152,0.048092462
11.041085,0.35360408
11.103192,-0.10166966
11.165473,0.36070262
11.227928,0.19562287
11.290558,0.16387542
11.353361,0.11644064
11.416339,0.32782836
11.479491,0.13137189
11.542818,0.13883595
11.606318,0.11492642
11.669993,0.21650604
11.733841,0.11416305
11.797864,-0.011710394
11.862062,0.23888571
11.926433,0.034578805
11.990979,0.10478066
12.055698,0.17498148
12.120592,0.13537733
