M/Z,Intensity
-7.8602611e-005,-0.58070588
2.1773576e-007,-0.36894118
9.6021472e-005,-0.17286275
0.00036601382,-0.7532549
0.00081019477,0.88596078
0.0014285643,0.39184314
0.0022211225,-2.4238431
0.0031878693,-1.8356078
0.0043288047,-2.8238431
0.0056439287,-3.8199216
0.0071332413,-3.0669804
0.0087967426,-3.5375686
0.010634432,-3.5846275
0.012646311,-3.3853895
0.014832378,-3.5858779
0.017192634,-0.46844579
0.019727078,4.0453383
0.022435711,9.0927294
0.025318532,6.1247077
0.028375542,3.525587
0.031606741,7.6090928
0.035012128,2.2418917
0.038591704,-3.7054279
0.042345469,-2.4916897
0.046273422,3.0125182
0.050375564,1.9444506
0.054651894,1.0492055
0.059102413,0.47580267
0.063727121,-0.089483492
0.068526017,-1.3760647
0.073499102,-0.53688221
0.078646375,5.4476719
0.083967837,9.2128917
0.089463488,3.143091
0.095133327,-3.1146715
0.10097736,-3.3721604
0.10699557,-3.3391797
0.11318798,-3.5569059
0.11955457,-1.9076918
0.12609535,-0.31310612
0.13281032,0.26998841
0.13969948,-0.76232979
0.14676283,0.33895891
0.15400037,1.7228741
0.16141209,2.4952981
0.16899801,1.5268192
0.17675811,1.3899865
0.1846924,1.5514665
0.19280088,1.9877298
0.20108355,0.34583534
0.20954041,-2.0800993
0.21817145,-1.2508584
0.22697669,0.8414011
0.23595611,1.6476597
0.24510972,1.2541918
0.25443752,0.88452689
0.26393951,1.5190571
0.27361569,-0.27751168
0.28346605,-1.6110618
0.29349061,-1.6580639
0.30368935,-1.39891
0.31406228,-2.190463
0.3246094,-2.3621346
0.33533071,-0.82372876
0.34622621,-0.12426502
0.3572959,0.85782522
0.36853977,1.495091
0.37995783,1.0424342
0.39155009,1.4292667
0.40331653,1.2908825
0.41525716,1.8900268
0.42737197,2.1835623
0.43966098,1.9989399
0.45212418,2.034199
0.46476156,1.2854179
0.47757313,0.64671424
0.49055889,-0.25053937
0.50371884,-1.178892
