M/Z,Intensity
-7.8602611e-005,-0.55027451
2.1773576e-007,-0.40909804
9.6021472e-005,-0.079686275
0.00036601382,-0.63654902
0.00081019477,-0.15811765
0.0014285643,0.50854902
0.0022211225,-2.3228235
0.0031878693,-2.1816471
0.0043288047,-2.9973333
0.0056439287,-3.7581176
0.0071332413,-3.5541961
0.0087967426,-3.7581176
0.010634432,-3.7345882
0.012646311,-3.6058877
0.014832378,-3.7749485
0.017192634,-0.90843722
0.019727078,4.1152148
0.022435711,9.4842427
0.025318532,6.4221761
0.028375542,3.7603874
0.031606741,7.9459355
0.035012128,3.2298008
0.038591704,-3.6350756
0.042345469,-2.9624192
0.046273422,3.8909074
0.050375564,2.0151001
0.054651894,1.0415316
0.059102413,0.3819665
0.063727121,-0.93614417
0.068526017,-1.8461338
0.073499102,-1.1950611
0.078646375,5.4719758
0.083967837,10.343212
0.089463488,4.5480599
0.095133327,-2.4154419
0.10097736,-3.5982736
0.10699557,-3.5494548
0.11318798,-3.5395738
0.11955457,-2.7137285
0.12609535,-1.0405464
0.13281032,-0.34747859
0.13969948,-1.4815838
0.14676283,0.1061576
0.15400037,2.1098632
0.16141209,3.4001213
0.16899801,2.2828141
0.17675811,2.3893144
0.1846924,2.1117788
0.19280088,2.0462859
0.20108355,0.28695335
0.20954041,-2.6250425
0.21817145,-2.0622505
0.22697669,0.29689778
0.23595611,1.566128
0.24510972,1.5493616
0.25443752,1.3916967
0.26393951,2.2617607
0.27361569,0.61445564
0.28346605,-1.3933558
0.29349061,-1.5655952
0.30368935,-1.7297135
0.31406228,-2.701397
0.3246094,-2.9826064
0.33533071,-1.553734
0.34622621,-0.17948563
0.3572959,0.94406032
0.36853977,1.9345509
0.37995783,1.8508096
0.39155009,1.7438169
0.40331653,1.7390628
0.41525716,2.205175
0.42737197,2.0598004
0.43966098,2.040194
0.45212418,1.6208655
0.46476156,1.0449522
0.47757313,0.28108151
0.49055889,-0.36486413
0.50371884,-0.75170829
0.51705298,-1.3108235
0.53056131,-0.89711178
0.54424382,-0.420377
0.55810053,-0.021795644
0.57213142,0.31431856
0.5863365,0.13306366
0.60071577,0.77561612
0.61526923,0.80668182
0.62999688,1.096849
0.64489871,1.4735686
0.65997473,1.2758278
0.67522495,1.3525776
0.69064935,0.62930815
0.70624794,0.047195978
0.72202072,-0.42513148
0.73796769,-0.87394873
0.75408884,-0.87572636
0.77038419,-1.1912487
0.78685372,-0.9107118
0.80349744,-0.81842941
0.82031535,-0.71832309
0.83730745,-0.51627519
0.85447374,-0.36914846
0.87181421,-0.033805645
0.88932888,0.26230228
0.90701773,0.56623413
0.92488077,0.89367619
0.942918,0.70345198
0.96112942,1.1014439
0.97951503,0.87980869
0.99807483,1.0659974
1.0168088,1.5031474
1.035717,1.5089056
1.0547993,1.9852328
1.0740559,1.5517369
1.0934866,1.4790061
1.1130916,1.4297855
1.1328707,0.82368291
1.152824,0.64109055
1.1729515,0.59181233
1.1932532,0.7542796
1.213729,0.47751198
1.2343791,0.49876437
1.2552033,0.78666422
1.2762018,0.80003505
1.2973744,1.0643671
1.3187212,1.0227975
1.3402422,1.3027774
1.3619374,1.3552871
1.3838068,1.0626796
1.4058504,1.3269155
1.4280681,1.1989755
1.4504601,1.3141534
1.4730262,1.2332337
1.4957665,1.0189615
