M/Z,Intensity
-7.8602611e-005,-0.64941176
2.1773576e-007,-0.3827451
9.6021472e-005,-0.26509804
0.00036601382,-0.46117647
0.00081019477,-0.14745098
0.0014285643,0.59764706
0.0022211225,-2.3043137
0.0031878693,-1.9905882
0.0043288047,-3.1670588
0.0056439287,-3.6376471
0.0071332413,-3.3396078
0.0087967426,-3.4180392
0.010634432,-3.5905882
0.012646311,-3.4303968
0.014832378,-3.4738387
0.017192634,-1.2581688
0.019727078,4.0793578
0.022435711,9.2995256
0.025318532,6.1121385
0.028375542,3.7015101
0.031606741,7.7774445
0.035012128,3.0928827
0.038591704,-3.48943
0.042345469,-2.894984
0.046273422,3.5821032
0.050375564,1.3771256
0.054651894,1.3998872
0.059102413,0.066074272
0.063727121,-0.79686223
0.068526017,-1.2751968
0.073499102,-1.1963804
0.078646375,5.3846849
0.083967837,9.7934895
0.089463488,4.0065038
0.095133327,-2.540978
0.10097736,-3.3862108
0.10699557,-3.2978221
0.11318798,-3.4209099
0.11955457,-2.484886
0.12609535,-1.0152405
0.13281032,0.093908863
0.13969948,-1.1182222
0.14676283,0.03071925
0.15400037,2.1054391
0.16141209,2.9490746
0.16899801,2.1380963
0.17675811,1.9940729
0.1846924,1.6699456
0.19280088,1.9578712
0.20108355,0.136281
0.20954041,-2.2810994
0.21817145,-1.7805445
0.22697669,0.69676913
0.23595611,1.7547631
0.24510972,1.0875552
0.25443752,1.2598511
0.26393951,1.6598862
0.27361569,0.31903298
0.28346605,-1.5705516
0.29349061,-1.7108284
0.30368935,-1.5527778
0.31406228,-2.4924781
0.3246094,-2.6397334
0.33533071,-1.0612104
0.34622621,0.047012686
0.3572959,1.3437592
0.36853977,1.8721665
0.37995783,1.4753718
0.39155009,1.6749438
0.40331653,1.3493137
0.41525716,2.0592659
0.42737197,2.118526
0.43966098,1.7545449
0.45212418,1.908499
0.46476156,1.2156825
0.47757313,0.58589925
0.49055889,-0.13771341
0.50371884,-0.92378296
0.51705298,-1.121329
0.53056131,-1.2793712
0.54424382,-0.5822232
0.55810053,-0.025963482
0.57213142,-0.010592032
0.5863365,0.2952637
0.60071577,0.59356449
0.61526923,0.978428
0.62999688,1.2224032
0.64489871,1.3098039
0.65997473,1.6904693
0.67522495,1.1142298
0.69064935,0.75755599
0.70624794,0.16554591
0.72202072,-0.53631026
0.73796769,-0.89311053
0.75408884,-0.93622747
0.77038419,-1.2382101
0.78685372,-0.74023486
0.80349744,-1.0030861
0.82031535,-0.70127361
0.83730745,-0.7210719
0.85447374,-0.55267705
0.87181421,0.10195016
0.88932888,0.34869208
0.90701773,0.70519577
0.92488077,0.84204946
0.942918,1.0259198
0.96112942,1.26465
0.97951503,0.79745565
0.99807483,1.2086505
1.0168088,1.5021562
1.035717,1.5760119
1.0547993,1.853747
1.0740559,1.3784987
1.0934866,1.5541887
1.1130916,1.3925817
1.1328707,0.98779522
1.152824,1.006496
1.1729515,1.0878998
1.1932532,0.84769272
1.213729,0.27018863
1.2343791,0.25734827
1.2552033,0.68368144
1.2762018,0.56095284
1.2973744,0.8381821
1.3187212,0.76242803
1.3402422,0.78859259
1.3619374,0.6892248
1.3838068,0.91138348
1.4058504,1.1099706
1.4280681,1.6065548
