M/Z,Intensity
-7.8602611e-005,-0.46588235
2.1773576e-007,-0.26980392
9.6021472e-005,-0.20705882
0.00036601382,-0.45019608
0.00081019477,-0.33254902
0.0014285643,0.61647059
0.0022211225,-2.3482353
0.0031878693,-2.5521569
0.0043288047,-3.3443137
0.0056439287,-3.9717647
0.0071332413,-3.9717647
0.0087967426,-3.9717647
0.010634432,-3.9717647
0.012646311,-3.9691206
0.014832378,-3.9348751
0.017192634,-0.52000847
0.019727078,4.8558714
0.022435711,10.318255
0.025318532,6.3769453
0.028375542,4.3103747
0.031606741,8.6675624
0.035012128,2.3112536
0.038591704,-3.8016891
0.042345469,-2.777148
0.046273422,3.6750731
0.050375564,1.7196799
0.054651894,-0.13352352
0.059102413,0.5703647
0.063727121,-0.31767502
0.068526017,-2.5545054
0.073499102,-1.0499304
0.078646375,5.858795
0.083967837,10.501083
0.089463488,4.8690896
0.095133327,-1.7352236
0.10097736,-3.7902883
0.10699557,-3.8451241
0.11318798,-3.789927
0.11955457,-2.8090108
0.12609535,-0.16512063
0.13281032,0.078998495
0.13969948,-2.0217515
0.14676283,0.40321764
0.15400037,1.9421412
0.16141209,3.8734505
0.16899801,2.8873417
0.17675811,2.2151873
0.1846924,2.4138501
0.19280088,1.1539183
0.20108355,-0.12931405
0.20954041,-2.2044743
0.21817145,-1.9029351
0.22697669,0.75177429
0.23595611,1.4145557
0.24510972,1.1991347
0.25443752,1.3368837
0.26393951,2.3140774
0.27361569,0.79738235
0.28346605,-1.7308485
0.29349061,-1.6235563
0.30368935,-2.1199567
0.31406228,-2.7337753
0.3246094,-2.8532473
0.33533071,-1.7097453
0.34622621,-0.21307314
0.3572959,0.35833771
0.36853977,1.8476245
0.37995783,1.8783168
0.39155009,1.1013948
0.40331653,1.1717605
0.41525716,1.516865
0.42737197,1.6818063
0.43966098,1.5803098
0.45212418,1.753552
0.46476156,1.3309448
0.47757313,0.19484094
0.49055889,0.094260145
0.50371884,-0.46099368
0.51705298,-0.80425389
0.53056131,-0.44140281
0.54424382,-0.24302869
0.55810053,0.13596651
0.57213142,-0.0024564286
0.5863365,0.0083691665
0.60071577,0.36452172
0.61526923,0.57972674
0.62999688,0.58339596
0.64489871,0.83043137
0.65997473,0.74301601
0.67522495,0.82813648
0.69064935,0.32500848
0.70624794,-0.27225036
0.72202072,-0.82246355
0.73796769,-0.72170953
0.75408884,-0.81704712
0.77038419,-1.0065155
0.78685372,0.15302247
0.80349744,-0.93058996
0.82031535,-0.17107832
0.83730745,0.29822406
0.85447374,-0.61287889
0.87181421,0.43678928
0.88932888,0.23938545
0.90701773,0.38706648
0.92488077,0.36218531
0.942918,0.70591841
0.96112942,0.48493244
0.97951503,0.29530585
0.99807483,0.68605822
1.0168088,0.74738565
1.035717,0.58124892
1.0547993,1.1994127
1.0740559,0.99403396
1.0934866,1.1102106
1.1130916,0.75578587
1.1328707,1.0523283
1.152824,0.58023016
1.1729515,0.68851096
1.1932532,1.0085433
1.213729,0.52856243
1.2343791,1.0760194
1.2552033,0.8783651
1.2762018,1.3159918
1.2973744,1.2438013
1.3187212,0.89708789
1.3402422,1.3425181
