M/Z,Intensity
-7.8602611e-005,-0.38713725
2.1773576e-007,-0.41066667
9.6021472e-005,-0.12047059
0.00036601382,-0.44203922
0.00081019477,0.17756863
0.0014285643,0.33443137
0.0022211225,-2.1910588
0.0031878693,-2.5518431
0.0043288047,-3.2734118
0.0056439287,-4.0106667
0.0071332413,-3.8773333
0.0087967426,-4.0263529
0.010634432,-3.8145882
0.012646311,-4.0235437
0.014832378,-3.8165696
0.017192634,-0.53484254
0.019727078,4.7235984
0.022435711,9.8646354
0.025318532,6.794151
0.028375542,3.9199883
0.031606741,8.144108
0.035012128,2.5802356
0.038591704,-3.9637857
0.042345469,-2.9938383
0.046273422,4.188117
0.050375564,0.9154136
0.054651894,0.14491422
0.059102413,0.096226684
0.063727121,-0.3051588
0.068526017,-2.7219873
0.073499102,-1.3268079
0.078646375,6.1078304
0.083967837,10.232908
0.089463488,4.993523
0.095133327,-1.3593443
0.10097736,-3.7825567
0.10699557,-3.8368983
0.11318798,-3.7655065
0.11955457,-2.6821068
0.12609535,-0.52395405
0.13281032,-0.31849925
0.13969948,-1.0853502
0.14676283,-0.032350171
0.15400037,2.0091284
0.16141209,3.8704581
0.16899801,2.6575212
0.17675811,2.3075726
0.1846924,2.2245339
0.19280088,1.3103659
0.20108355,-0.18395109
0.20954041,-2.2662601
0.21817145,-1.7051886
0.22697669,0.32279271
0.23595611,1.417684
0.24510972,1.4069361
0.25443752,1.3101569
0.26393951,2.241072
0.27361569,0.85066159
0.28346605,-1.535584
0.29349061,-1.8039392
0.30368935,-1.9230317
0.31406228,-2.7477633
0.3246094,-3.0624477
0.33533071,-1.557281
0.34622621,-0.40481235
0.3572959,0.69299761
0.36853977,1.6734037
0.37995783,1.7756217
0.39155009,1.2192594
0.40331653,1.2435325
0.41525716,1.4405978
0.42737197,1.677122
0.43966098,1.3805561
0.45212418,1.6175668
0.46476156,1.3371736
0.47757313,0.21780798
0.49055889,-0.0071967658
0.50371884,-0.20842888
0.51705298,-0.61333933
0.53056131,-0.57879087
0.54424382,0.028549834
0.55810053,0.22044749
0.57213142,-0.081529274
0.5863365,0.071639148
0.60071577,0.35054099
0.61526923,0.26105861
0.62999688,0.57966259
0.64489871,0.67105882
0.65997473,0.7012849
0.67522495,0.69228204
0.69064935,0.35385417
0.70624794,-0.16497911
0.72202072,-0.60539426
0.73796769,-0.6771952
0.75408884,-0.80391135
0.77038419,-1.0718172
0.78685372,-0.16326575
0.80349744,-0.79198242
0.82031535,-0.19718293
0.83730745,0.17015234
0.85447374,-0.042917803
0.87181421,0.34792038
0.88932888,0.52698061
0.90701773,0.32955701
0.92488077,0.39878682
0.942918,0.26408183
0.96112942,0.96857927
0.97951503,-0.17791693
0.99807483,0.754005
1.0168088,0.98003133
1.035717,0.60996598
1.0547993,1.2908678
1.0740559,0.9129328
1.0934866,1.4526316
1.1130916,0.79231722
1.1328707,0.64179349
1.152824,1.204982
1.1729515,0.37992196
1.1932532,0.93524083
1.213729,1.0983896
1.2343791,0.70466238
1.2552033,1.2050396
1.2762018,1.164227
1.2973744,1.3273228
1.3187212,1.2472681
1.3402422,1.3789648
1.3619374,1.2910405
1.3838068,0.59133817
1.4058504,1.0680932
1.4280681,0.94091343
1.4504601,1.0725439
1.4730262,0.96102395
1.4957665,0.91223581
1.518681,0.72225795
1.5417697,0.47736488
1.5650326,0.60892916
1.5884697,0.21498999
1.612081,0.15829248
1.6358664,0.26628761
1.6598261,-0.26102463
1.6839599,0.1841989
1.7082679,0.033330757
1.7327501,0.25107682
1.7574065,0.38253512
1.7822371,0.20809783
1.8072419,0.64541199
1.8324209,0.47094821
1.857774,0.48470647
1.8833013,0.62394168
1.9090029,0.28473227
1.9348786,0.20433314
1.9609285,0.14745018
1.9871526,-0.12121073
2.0135509,0.033644522
2.0401234,0.00025123363
2.06687,0.076648621
2.0937909,0.34911119
2.1208859,0.36273699
2.1481551,0.25870248
2.1755985,0.40563512
2.2032161,0.35647608
2.2310079,0.32299006
2.2589739,0.46988296
2.2871141,0.29519399
2.3154285,0.56755059
2.343917,0.26734492
2.3725797,0.35143974
2.4014167,0.6237566
2.4304278,0.29998178
2.4596131,0.4781545
2.4889726,0.47592182
2.5185062,0.30112687
2.5482141,0.4243579
2.5780962,0.24169332
2.6081524,0.36489785
2.6383828,0.088089131
2.6687875,0.11714952
2.6993663,0.13835353
2.7301193,0.034054089
2.7610465,0.1179767
2.7921478,0.021493907
2.8234234,0.23872336
2.8548732,-0.046021221
2.8864971,0.19471115
2.9182952,0.011900861
2.9502676,0.072214582
2.9824141,-0.0086614144
3.0147348,0.14574346
3.0472296,0.27660568
3.0798987,-0.039604176
3.112742,0.34221194
3.1457594,0.24558344
3.1789511,0.24305933
3.2123169,0.70326708
3.2458569,0.70071649
3.2795711,0.67462324
3.3134595,0.69557556
3.3475221,0.30082836
3.3817589,1.2001856
3.4161698,0.3897256
3.450755,0.8027818
3.4855143,0.65896201
3.5204478,0.78963878
3.5555556,0.57520426
3.5908375,0.78428591
