M/Z,Intensity
-7.8602611e-005,-0.25505882
2.1773576e-007,-0.39623529
9.6021472e-005,-0.10603922
0.00036601382,-0.37270588
0.00081019477,-0.26290196
0.0014285643,0.55278431
0.0022211225,-2.2236863
0.0031878693,-2.6864314
0.0043288047,-3.3766275
0.0056439287,-3.9099608
0.0071332413,-3.9491765
0.0087967426,-3.9491765
0.010634432,-3.9021176
0.012646311,-3.946606
0.014832378,-3.598715
0.017192634,0.41214364
0.019727078,4.9800876
0.022435711,9.8227639
0.025318532,7.5048784
0.028375542,4.87349
0.031606741,7.3795791
0.035012128,1.7839299
0.038591704,-3.6624771
0.042345469,-3.2263087
0.046273422,2.7787098
0.050375564,1.8035586
0.054651894,0.31882612
0.059102413,1.1480416
0.063727121,0.6519895
0.068526017,-2.2046244
0.073499102,-0.5433687
0.078646375,6.1847762
0.083967837,9.8307908
0.089463488,3.4456553
0.095133327,-2.6490616
0.10097736,-3.8337519
0.10699557,-3.8260629
0.11318798,-3.8024651
0.11955457,-1.4649192
0.12609535,0.37873163
0.13281032,0.90495792
0.13969948,-0.99212266
0.14676283,0.82866637
0.15400037,1.5751681
0.16141209,2.808167
0.16899801,2.0492315
0.17675811,1.3297342
0.1846924,1.8339889
0.19280088,1.1619956
0.20108355,0.090224827
0.20954041,-1.1774018
0.21817145,-0.80559027
0.22697669,1.2840909
0.23595611,1.797524
0.24510972,1.2209836
0.25443752,0.82505795
0.26393951,1.3234725
0.27361569,-0.068086573
0.28346605,-2.0241289
0.29349061,-1.7995566
0.30368935,-1.6610362
0.31406228,-2.0556266
0.3246094,-2.0499945
0.33533071,-0.9539437
0.34622621,-0.179239
0.3572959,0.47804118
0.36853977,1.2453478
0.37995783,0.78934761
0.39155009,0.64729544
0.40331653,0.79566189
0.41525716,1.352094
0.42737197,1.9950232
0.43966098,2.2773907
0.45212418,2.3011571
0.46476156,1.8467147
0.47757313,0.77288705
0.49055889,-0.057580821
0.50371884,-0.72312026
0.51705298,-1.0590254
0.53056131,-1.0496099
0.54424382,-0.62428564
0.55810053,-0.05756234
0.57213142,0.22703057
0.5863365,0.49615975
0.60071577,0.67923697
0.61526923,1.0586152
0.62999688,0.88919631
0.64489871,0.85333333
0.65997473,0.60901476
0.67522495,0.20781979
0.69064935,0.081120975
0.70624794,-0.82990521
0.72202072,-0.90172937
0.73796769,-0.33042991
0.75408884,-0.86502646
0.77038419,-0.40355822
0.78685372,-0.059750696
0.80349744,0.025219653
0.82031535,-0.46237267
0.83730745,0.0068841093
0.85447374,-0.14348061
0.87181421,-0.5526825
0.88932888,-0.10699608
0.90701773,0.54259825
0.92488077,0.078453452
0.942918,0.62605971
0.96112942,0.85208369
0.97951503,0.85848617
0.99807483,0.66095344
1.0168088,0.94183843
1.035717,1.1442784
1.0547993,0.46043021
1.0740559,0.83539191
1.0934866,0.86524191
1.1130916,0.44017631
1.1328707,0.7209794
1.152824,0.97823944
1.1729515,0.80411328
1.1932532,1.0456597
1.213729,1.1695455
1.2343791,1.2698882
1.2552033,0.96237411
1.2762018,1.1097483
1.2973744,1.1237756
1.3187212,0.61229897
1.3402422,0.89296557
1.3619374,0.92263814
1.3838068,0.80327745
1.4058504,1.1544913
1.4280681,1.3252994
1.4504601,1.38629
1.4730262,1.1806002
1.4957665,0.99842613
1.518681,0.69859139
1.5417697,0.28109594
1.5650326,0.18515547
1.5884697,-0.036288841
1.612081,-0.045982099
1.6358664,0.046271779
1.6598261,-0.049723287
1.6839599,0.33269937
1.7082679,0.16608877
1.7327501,0.37593511
1.7574065,0.42890506
1.7822371,0.31715547
1.8072419,0.534804
1.8324209,0.22694869
1.857774,0.3975111
1.8833013,0.24649123
1.9090029,0.07977144
1.9348786,0.40715565
1.9609285,0.16982032
1.9871526,0.050118408
2.0135509,0.41667735
2.0401234,0.21067363
2.06687,0.17720528
2.0937909,0.30842916
2.1208859,0.094541357
2.1481551,0.19436539
2.1755985,0.20790127
2.2032161,0.17436467
2.2310079,0.38395168
2.2589739,0.28764269
2.2871141,0.46582985
2.3154285,0.51067003
2.343917,0.47706519
2.3725797,0.51403493
2.4014167,0.48040279
2.4304278,0.2977374
2.4596131,0.26407796
2.4889726,0.33236566
2.5185062,0.22024755
2.5482141,0.37478246
2.5780962,0.30185274
2.6081524,0.4249878
2.6383828,0.33634451
2.6687875,0.14572679
2.6993663,0.31587973
2.7301193,0.04680333
2.7610465,-0.010522009
2.7921478,0.041942924
2.8234234,0.11008048
2.8548732,-0.12767796
2.8864971,0.21494211
2.9182952,0.024215188
2.9502676,-0.11946655
2.9824141,0.34075962
3.0147348,-0.08530236
3.0472296,0.2023475
3.0798987,0.027238611
3.112742,0.64427294
3.1457594,0.24952891
3.1789511,0.57633986
3.2123169,0.087450884
3.2458569,0.4691365
3.2795711,0.77237709
3.3134595,0.34619226
3.3475221,0.57097418
3.3817589,1.2114287
3.4161698,0.14990884
3.450755,0.8138655
3.4855143,0.85035753
3.5204478,0.69860062
3.5555556,0.429183
3.5908375,0.48132036
3.6262936,0.98834603
3.6619238,0.099279615
3.6977283,0.87294465
3.733707,0.88581173
3.7698598,0.37317496
3.8061868,0.79385787
3.8426881,0.77531145
3.8793635,0.5920455
3.9162131,0.5342561
3.9532369,0.46076677
3.9904348,0.69314614
4.027807,0.13335501
4.0653534,0.65590316
4.1030739,0.51961414
4.1409686,0.28919382
4.1790376,0.56072064
4.2172807,0.2832142
4.255698,0.3821647
4.2942895,0.24580743
4.3330551,0.18002475
4.371995,0.22403234
4.411109,-0.0064835166
4.4503973,0.12377129
4.4898597,-0.020497363
4.5294963,0.039141908
4.5693071,0.090924392
4.6092921,-0.069071479
4.6494513,0.11601704
4.6897847,-0.13028064
4.7302923,-0.047180201
4.770974,-0.10526988
4.8118299,-0.09278498
4.8528601,-0.033254902
4.8940644,-0.058296311
4.9354429,-0.051971563
4.9769956,-0.053496344
5.0187225,-0.031498106
5.0606235,0.0061800156
5.1026988,0.036008608
5.1449482,0.057987671
5.1873719,0.079960342
5.2299697,0.086240347
5.2727417,-0.064348785
5.3156879,0.13015373
5.3588083,-0.098879558
5.4021029,0.048551349
5.4455717,-0.00010256585
5.4892146,0.0296685
5.5330318,0.059433173
5.5770231,0.081348317
5.6211886,0.27580609
5.6655283,0.10947316
5.7100422,0.1470554
5.7547303,0.35718027
5.7995926,0.033965416
5.8446291,0.20486182
5.8898397,0.21104594
5.9352245,0.021145247
5.9807836,0.34888522
6.0265168,0.32367762
6.0724242,0.1651303
6.1185058,0.37520403
6.1647616,0.10684
6.2111916,0.30905782
6.2577957,0.26813199
6.3045741,0.16445467
6.3515266,0.43724154
6.3986533,0.11394359
6.4459543,0.27691376
6.4934294,0.31438734
6.5410787,0.038129042
6.5889021,0.24029572
6.6368998,0.097357971
6.6850717,0.44068834
6.7334177,0.18793388
6.781938,-0.1354152
6.8306324,0.64711168
6.879501,-0.71154431
6.9285438,0.53371488
6.9777608,0.55543827
7.027152,-0.39539375
7.0767174,0.9831796
7.1264569,-0.014724034
7.1763707,0.22658163
7.2264586,0.31101816
7.2767207,0.23074241
7.327157,0.22104851
7.3777675,0.1250737
7.4285522,0.35066113
7.4795111,0.38016374
7.5306442,-0.20994789
7.5819514,0.61954193
7.6334329,-0.11175895
7.6850885,0.16869848
7.7369183,0.23738481
7.7889223,0.039398089
7.8411005,0.23356183
7.8934529,0.0512486
7.9459795,0.19834074
7.9986802,-0.0075146906
8.0515552,0.12387839
8.1046043,0.13761802
8.1578277,-0.060413448
8.2112252,0.11017614
8.2647969,0.10036718
8.3185428,-0.050624635
8.3724629,0.080730094
8.4265572,-0.046745098
8.4808256,-0.0079930432
8.5352683,-0.024144437
8.5898851,0.04597719
8.6446761,-0.11919679
8.6996413,-0.056921274
8.7547808,-0.11229431
8.8100943,-0.010806083
8.8655821,0.035778692
8.9212441,-0.15293214
8.9770803,-0.02007583
9.0330906,-0.24016219
9.0892751,-0.13083827
9.1456339,0.041229265
9.2021668,-0.10043018
9.2588739,-0.0067970016
9.3157552,-0.10924374
9.3728107,-0.13326059
9.4300403,0.054485771
9.4874442,-0.25973014
9.5450222,0.04566031
9.6027745,-0.088166418
9.6607009,0.028985758
9.7188015,0.16182272
9.7770763,-0.13671435
9.8355253,0.14513924
9.8941485,-0.020067477
9.9529458,-0.028412937
10.011917,0.057357761
10.071063,0.025479913
10.130383,0.17399273
10.189877,0.071523673
10.249545,0.094543321
10.309388,0.30579677
10.369405,-0.00059831875
10.429596,0.0930051
10.489961,0.053273697
10.5505,0.084129041
10.611213,0.20910054
10.672101,0.067403893
10.733163,0.25511752
10.794399,0.05851593
10.855809,0.21485403
10.917393,0.18295535
10.979152,0.056937529
11.041085,0.21327116
11.103192,0.15783861
11.165473,0.07103201
11.227928,0.22736118
11.290558,0.22682612
11.353361,-0.063906511
11.416339,0.366928
11.479491,0.14678063
11.542818,0.091337654
11.606318,0.36530495
11.669993,0.0039766495
11.733841,0.14460764
11.797864,0.081315575
11.862062,0.14351222
11.926433,0.0096289402
11.990979,0.2600579
