M/Z,Intensity
-7.8602611e-005,-0.56219608
2.1773576e-007,-0.44454902
9.6021472e-005,-0.30337255
0.00036601382,-0.35043137
0.00081019477,-0.2092549
0.0014285643,0.6534902
0.0022211225,-2.326902
0.0031878693,-2.4210196
0.0043288047,-3.244549
0.0056439287,-3.7778824
0.0071332413,-3.6916078
0.0087967426,-3.5818039
0.010634432,-3.7857255
0.012646311,-3.6729959
0.014832378,-3.7717777
0.017192634,-0.21540418
0.019727078,4.7608305
0.022435711,9.2824164
0.025318532,5.9454322
0.028375542,3.9420346
0.031606741,7.9545766
0.035012128,1.8183522
0.038591704,-3.5960502
0.042345469,-2.767062
0.046273422,4.6661011
0.050375564,1.5426547
0.054651894,0.011618441
0.059102413,0.53573749
0.063727121,0.61305101
0.068526017,-2.6270292
0.073499102,0.46255563
0.078646375,7.622982
0.083967837,8.7915049
0.089463488,2.8543986
0.095133327,-2.5569641
0.10097736,-3.6072892
0.10699557,-3.575008
0.11318798,-3.5738461
0.11955457,-2.0116465
0.12609535,-0.22174273
0.13281032,-0.4315856
0.13969948,-0.9235281
0.14676283,0.5847827
0.15400037,1.8658958
0.16141209,3.0609878
0.16899801,1.5661369
0.17675811,0.8793825
0.1846924,2.4281755
0.19280088,1.8595748
0.20108355,-0.20681185
0.20954041,-2.2964746
0.21817145,-1.4603938
0.22697669,0.91319513
0.23595611,2.1654688
0.24510972,1.4650546
0.25443752,1.0315603
0.26393951,1.4453782
0.27361569,0.01631211
0.28346605,-1.890932
0.29349061,-1.8371385
0.30368935,-1.5321114
0.31406228,-2.7170269
0.3246094,-2.8350226
0.33533071,-0.8978629
0.34622621,0.012099077
0.3572959,0.87525554
0.36853977,1.6210183
0.37995783,1.4101715
0.39155009,1.2623232
0.40331653,1.216689
0.41525716,1.9320924
0.42737197,1.8477491
0.43966098,1.9518943
0.45212418,2.0092341
0.46476156,1.5883958
0.47757313,0.81486968
0.49055889,0.26904781
0.50371884,-0.51181487
0.51705298,-1.221836
0.53056131,-0.97474109
0.54424382,-0.35092228
0.55810053,-0.16606585
0.57213142,0.10531839
0.5863365,-0.054416607
0.60071577,0.13119974
0.61526923,0.58373606
0.62999688,0.5110355
0.64489871,0.79937255
0.65997473,0.69609557
0.67522495,0.55358769
0.69064935,0.29341754
0.70624794,-0.57853251
0.72202072,-0.41520366
0.73796769,-0.62051747
0.75408884,-0.62976805
0.77038419,-0.38805344
0.78685372,-0.33458934
0.80349744,0.26003602
0.82031535,-0.49437343
0.83730745,-0.0017392606
0.85447374,0.20852676
0.87181421,-0.33416361
0.88932888,-0.1003986
0.90701773,0.29805709
0.92488077,0.14747797
0.942918,-0.0737046
0.96112942,0.30117606
0.97951503,0.77800229
0.99807483,0.13324469
1.0168088,0.91592286
1.035717,1.1338799
1.0547993,0.83417475
1.0740559,1.1854348
1.0934866,1.3249148
1.1130916,1.025164
1.1328707,0.87441762
1.152824,1.3275776
1.1729515,0.88660468
1.1932532,0.77502833
1.213729,1.2908878
1.2343791,1.2969281
1.2552033,0.97354139
1.2762018,1.2932768
1.2973744,1.4796636
1.3187212,0.84250582
1.3402422,0.76219558
1.3619374,1.1446152
