M/Z,Intensity
-7.8602611e-005,-0.36862745
2.1773576e-007,-0.062745098
9.6021472e-005,-0.023529412
0.00036601382,-0.32156863
0.00081019477,0.24313725
0.0014285643,0.34509804
0.0022211225,-2.3372549
0.0031878693,-2.2352941
0.0043288047,-3.4039216
0.0056439287,-3.8745098
0.0071332413,-3.8039216
0.0087967426,-3.6470588
0.010634432,-3.8823529
0.012646311,-3.8402782
0.014832378,-3.7352109
0.017192634,-0.38283721
0.019727078,4.5305683
0.022435711,9.4912802
0.025318532,5.9894946
0.028375542,3.7271721
0.031606741,7.9435286
0.035012128,2.2699365
0.038591704,-3.8112512
0.042345469,-2.9667011
0.046273422,4.4506455
0.050375564,1.8760827
0.054651894,0.023336166
0.059102413,0.51593517
0.063727121,0.69505622
0.068526017,-2.4589085
0.073499102,0.15208013
0.078646375,7.6260614
0.083967837,8.8179373
0.089463488,3.1002568
0.095133327,-2.8524703
0.10097736,-3.6912243
0.10699557,-3.6669857
0.11318798,-3.6974016
0.11955457,-2.1432562
0.12609535,-0.47905931
0.13281032,-0.33618354
0.13969948,-0.76560926
0.14676283,0.42089883
0.15400037,1.866478
0.16141209,2.8417164
0.16899801,1.9270064
0.17675811,1.138034
0.1846924,2.1375445
0.19280088,2.1098515
0.20108355,-0.26269199
0.20954041,-2.1173409
0.21817145,-1.4227226
0.22697669,0.70743728
0.23595611,2.1162761
0.24510972,1.4626173
0.25443752,1.1150885
0.26393951,1.3246699
0.27361569,0.20900864
0.28346605,-1.6907188
0.29349061,-1.7470615
0.30368935,-1.4737448
0.31406228,-2.7923375
0.3246094,-2.8714669
0.33533071,-0.98956456
0.34622621,-0.064277384
0.3572959,0.82988478
0.36853977,1.6693925
0.37995783,1.4895399
0.39155009,1.3648369
0.40331653,1.3501852
0.41525716,2.3083302
0.42737197,2.2157422
0.43966098,2.131245
0.45212418,2.3450345
0.46476156,1.8924048
0.47757313,0.85963056
0.49055889,0.10161364
0.50371884,-0.49929301
0.51705298,-1.6019129
0.53056131,-1.3709519
0.54424382,-0.6064101
0.55810053,-0.57887563
0.57213142,-0.5040348
0.5863365,-0.25639742
0.60071577,0.10129142
0.61526923,0.39648269
0.62999688,0.79388229
0.64489871,1.0581961
0.65997473,1.0647275
0.67522495,0.96928301
0.69064935,0.67774491
0.70624794,0.119525
0.72202072,-0.19557282
0.73796769,-0.1969603
0.75408884,-0.20620607
0.77038419,-0.50566308
0.78685372,-0.53846858
0.80349744,0.28361273
0.82031535,-0.24334072
0.83730745,-0.80952502
0.85447374,0.098785335
0.87181421,-0.38115476
0.88932888,-0.79836492
0.90701773,-0.39206081
0.92488077,0.3436399
0.942918,-0.43440004
0.96112942,-0.075200226
0.97951503,0.71535698
0.99807483,0.64315393
1.0168088,0.42191612
1.035717,1.447722
1.0547993,1.7205715
1.0740559,0.9894843
1.0934866,1.5524996
1.1130916,1.8880488
1.1328707,1.0000533
1.152824,1.2179251
1.1729515,1.278919
1.1932532,1.0889174
1.213729,1.1734103
1.2343791,1.1559274
1.2552033,1.3188214
1.2762018,1.0111121
1.2973744,0.86025034
1.3187212,1.0466283
1.3402422,0.69181471
1.3619374,0.86247612
1.3838068,1.0566518
1.4058504,0.75669464
1.4280681,1.1469184
1.4504601,1.1528133
1.4730262,1.2449676
1.4957665,1.125342
1.518681,0.95864241
1.5417697,0.69781003
1.5650326,0.3977468
1.5884697,0.12119783
1.612081,0.18973175
1.6358664,0.16413286
1.6598261,-0.15167726
1.6839599,0.38739942
1.7082679,0.063715853
1.7327501,0.30472301
1.7574065,0.53787187
1.7822371,0.26120166
1.8072419,0.64333982
1.8324209,0.3038942
1.857774,0.56051186
1.8833013,0.44064377
1.9090029,0.23448601
1.9348786,0.34203859
1.9609285,0.1515368
1.9871526,0.1806277
2.0135509,0.22538972
2.0401234,0.23876403
2.06687,0.22859377
2.0937909,0.28115346
2.1208859,0.31801171
2.1481551,0.34701168
2.1755985,0.36031021
2.2032161,0.067711239
2.2310079,0.39470495
2.2589739,0.18835018
2.2871141,0.2878626
2.3154285,0.44226183
2.343917,0.32997923
2.3725797,0.48434815
2.4014167,0.34850583
2.4304278,0.51853071
2.4596131,0.35912867
2.4889726,0.47422128
2.5185062,0.34616148
2.5482141,0.30436103
2.5780962,0.31744739
2.6081524,0.16581271
2.6383828,0.35926091
2.6687875,0.17622338
2.6993663,0.24415107
2.7301193,0.17873028
2.7610465,0.058392373
2.7921478,0.032156956
2.8234234,0.21767109
2.8548732,-0.051731892
2.8864971,0.11806566
2.9182952,0.091769619
2.9502676,-0.020816085
2.9824141,0.38423012
3.0147348,-0.042111389
3.0472296,0.95898293
3.0798987,-0.032094766
3.112742,0.20034179
3.1457594,0.89550829
3.1789511,0.13967925
3.2123169,0.034815437
3.2458569,0.7142502
3.2795711,0.33484627
3.3134595,0.1044468
3.3475221,0.43873806
3.3817589,0.83575925
3.4161698,0.3700202
3.450755,0.35916795
3.4855143,1.1247711
3.5204478,0.43153563
3.5555556,0.49122614
3.5908375,0.95090151
3.6262936,0.48507152
3.6619238,0.35648128
3.6977283,1.0592484
3.733707,0.67180434
3.7698598,0.6608157
3.8061868,0.66549816
3.8426881,0.6544792
3.8793635,0.74540587
3.9162131,0.46768993
3.9532369,0.76250786
3.9904348,0.56319298
4.027807,0.40307864
4.0653534,0.61157659
4.1030739,0.5298633
4.1409686,0.27558584
4.1790376,0.47619519
4.2172807,0.22973056
4.255698,0.37540763
4.2942895,0.19950092
4.3330551,0.12553984
4.371995,0.302544
4.411109,-0.12438856
4.4503973,0.25650685
4.4898597,0.056994953
4.5294963,-0.064100727
4.5693071,0.21478844
4.6092921,-0.071043436
