M/Z,Intensity
-7.8602611e-005,-0.5267451
2.1773576e-007,-0.27576471
9.6021472e-005,-0.26007843
0.00036601382,-0.44831373
0.00081019477,-0.22870588
0.0014285643,0.34384314
0.0022211225,-2.3149804
0.0031878693,-2.5738039
0.0043288047,-3.3110588
0.0056439287,-3.6953725
0.0071332413,-3.7032157
0.0087967426,-3.7032157
0.010634432,-3.7032157
0.012646311,-3.7003029
0.014832378,-3.6814517
0.017192634,-0.75254439
0.019727078,4.568772
0.022435711,9.6472033
0.025318532,6.0592201
0.028375542,3.7891362
0.031606741,7.8800888
0.035012128,2.6614896
0.038591704,-3.6627397
0.042345469,-2.5278933
0.046273422,4.4189699
0.050375564,1.8994187
0.054651894,0.046786381
0.059102413,0.18656308
0.063727121,0.96972923
0.068526017,-2.4586172
0.073499102,-0.56906428
0.078646375,7.391329
0.083967837,9.5402098
0.089463488,3.6265976
0.095133327,-2.4671545
0.10097736,-3.5724191
0.10699557,-3.5323335
0.11318798,-3.5312114
0.11955457,-1.9298371
0.12609535,-0.47723026
0.13281032,-1.0557438
0.13969948,-0.85753448
0.14676283,0.63504462
0.15400037,1.6023857
0.16141209,3.3935084
0.16899801,2.2437068
0.17675811,1.5569025
0.1846924,2.3762328
0.19280088,2.1997368
0.20108355,-0.10199726
0.20954041,-2.4426948
0.21817145,-1.7400028
0.22697669,0.65705891
0.23595611,1.9249611
0.24510972,1.8440959
0.25443752,1.3007377
0.26393951,1.8870435
0.27361569,0.57556227
0.28346605,-1.5905687
0.29349061,-1.670173
0.30368935,-1.6554075
0.31406228,-2.7541153
0.3246094,-2.9976689
0.33533071,-1.3037155
0.34622621,0.1002941
0.3572959,0.76730096
0.36853977,2.0149522
0.37995783,1.7805026
0.39155009,1.5463052
0.40331653,1.6731443
0.41525716,2.0825886
0.42737197,1.974638
0.43966098,1.7414494
0.45212418,1.8143953
0.46476156,1.4405345
0.47757313,0.51006326
0.49055889,0.27788338
0.50371884,-0.40110313
0.51705298,-1.2053277
0.53056131,-0.55047647
0.54424382,-0.27184368
0.55810053,0.085472665
0.57213142,0.090100022
0.5863365,-0.03051063
0.60071577,0.25697404
0.61526923,0.29373051
0.62999688,0.63662151
0.64489871,0.67388235
0.65997473,0.57038619
0.67522495,0.78844091
0.69064935,0.25353672
0.70624794,-0.16373815
0.72202072,-0.68299155
0.73796769,-0.34736072
0.75408884,-0.9293947
0.77038419,-0.67223073
0.78685372,-0.52488842
0.80349744,0.10086753
0.82031535,-0.21457074
0.83730745,-0.27904635
0.85447374,0.34665637
0.87181421,0.22724331
0.88932888,-0.1274816
0.90701773,0.63150124
0.92488077,0.70027026
0.942918,0.0239235
0.96112942,0.56324528
0.97951503,0.60058853
0.99807483,0.52026698
1.0168088,0.4634571
1.035717,1.1987864
1.0547993,1.2203724
1.0740559,0.77135241
1.0934866,1.3497657
1.1130916,1.1909063
1.1328707,0.67908806
1.152824,0.92019322
1.1729515,1.1926532
1.1932532,0.85333072
1.213729,0.7649709
1.2343791,1.2020835
1.2552033,1.1764333
1.2762018,1.0958634
1.2973744,1.5564522
1.3187212,1.3581998
1.3402422,1.0030669
1.3619374,0.95379856
1.3838068,1.1084341
1.4058504,1.0591303
1.4280681,0.9156911
1.4504601,1.164391
1.4730262,1.2718968
1.4957665,0.87742398
1.518681,0.94567855
1.5417697,0.64528792
1.5650326,0.29782074
1.5884697,0.27190443
1.612081,0.12832334
1.6358664,0.086685281
1.6598261,-0.17457836
1.6839599,0.19159125
1.7082679,0.21264507
1.7327501,0.12387723
1.7574065,0.45862107
1.7822371,0.47962167
1.8072419,0.4927614
1.8324209,0.58431476
1.857774,0.58173273
1.8833013,0.50070159
1.9090029,0.13729977
1.9348786,0.38564492
1.9609285,0.16338409
1.9871526,0.082281992
2.0135509,0.27567196
2.0401234,0.18669124
2.06687,0.27808494
2.0937909,0.40867659
2.1208859,0.38238776
2.1481551,0.48941451
2.1755985,0.47093334
2.2032161,0.30341481
2.2310079,0.54372168
2.2589739,0.27420689
2.2871141,0.4752626
2.3154285,0.44884958
2.343917,0.49300706
2.3725797,0.5998919
2.4014167,0.25185704
2.4304278,0.60968679
2.4596131,0.48906743
2.4889726,0.54097935
2.5185062,0.38895196
2.5482141,0.40945585
2.5780962,0.41425572
2.6081524,0.2386457
2.6383828,0.39242971
2.6687875,0.17756852
2.6993663,0.22151312
2.7301193,0.18700861
2.7610465,0.10542754
2.7921478,0.063044416
2.8234234,0.13044747
2.8548732,0.15077396
2.8864971,0.35931801
2.9182952,0.19921687
2.9502676,-0.10207849
2.9824141,0.29464763
3.0147348,-0.3439381
3.0472296,0.49981136
3.0798987,0.43373917
3.112742,0.1715708
3.1457594,0.89761999
3.1789511,0.90992594
3.2123169,-0.37190349
3.2458569,1.3266415
3.2795711,0.63301189
3.3134595,0.51191355
3.3475221,0.64177787
3.3817589,1.3677029
3.4161698,0.43086505
3.450755,0.48224477
3.4855143,1.4434107
3.5204478,0.80455885
3.5555556,0.079414765
3.5908375,1.3777824
3.6262936,0.78593613
3.6619238,0.27250353
3.6977283,0.82571986
3.733707,0.79852629
3.7698598,0.35562871
3.8061868,0.47741928
3.8426881,1.1325254
3.8793635,0.54055503
3.9162131,0.40346884
3.9532369,0.90165903
3.9904348,0.59198835
4.027807,0.4470058
4.0653534,0.47455454
4.1030739,0.80796789
4.1409686,0.16097134
4.1790376,0.34532961
4.2172807,0.72574856
4.255698,0.086541931
4.2942895,0.33359207
4.3330551,0.24336957
4.371995,0.17665874
4.411109,0.19620469
4.4503973,-0.15289456
4.4898597,0.39994923
4.5294963,-0.14526393
4.5693071,-0.12578895
4.6092921,0.22308006
4.6494513,-0.18100985
4.6897847,-0.09099985
4.7302923,-0.06375269
4.770974,-0.028680132
4.8118299,-0.040684137
4.8528601,-0.13113725
4.8940644,0.047533106
4.9354429,-0.071843028
4.9769956,-0.065736244
5.0187225,0.12075542
5.0606235,-0.16334844
5.1026988,0.14861886
5.1449482,-0.049225035
5.1873719,0.14508065
5.2299697,0.017810426
5.2727417,-0.046721977
5.3156879,0.014228537
5.3588083,0.05164236
5.4021029,0.026303807
5.4455717,0.01664425
5.4892146,0.13246761
5.5330318,-0.002696702
5.5770231,0.073896414
5.6211886,0.13479598
5.6655283,0.12510003
5.7100422,0.22520072
