M/Z,Intensity
-7.8602611e-005,-0.33380392
2.1773576e-007,-0.20047059
9.6021472e-005,-0.26321569
0.00036601382,-0.48282353
0.00081019477,0.16031373
0.0014285643,0.59952941
0.0022211225,-2.3024314
0.0031878693,-2.4043922
0.0043288047,-3.1651765
0.0056439287,-3.7220392
0.0071332413,-3.6985098
0.0087967426,-3.6985098
0.010634432,-3.5416471
0.012646311,-3.7348217
0.014832378,-3.4649998
0.017192634,-0.54394613
0.019727078,4.3538295
0.022435711,9.2440135
0.025318532,6.197194
0.028375542,3.7074886
0.031606741,7.5552895
0.035012128,2.5092242
0.038591704,-3.5875701
0.042345469,-3.1507796
0.046273422,4.2666544
0.050375564,1.8804183
0.054651894,-0.10556643
0.059102413,0.74791595
0.063727121,0.77027719
0.068526017,-2.2188749
0.073499102,0.18045979
0.078646375,7.3094576
0.083967837,8.6034127
0.089463488,3.0505604
0.095133327,-2.8314522
0.10097736,-3.5132134
0.10699557,-3.5829585
0.11318798,-3.5583346
0.11955457,-1.9491455
0.12609535,-0.21421484
0.13281032,-0.11824843
0.13969948,-0.76712865
0.14676283,0.41953667
0.15400037,1.5123357
0.16141209,2.7465627
0.16899801,1.7300607
0.17675811,0.94910418
0.1846924,2.1919285
0.19280088,2.0075533
0.20108355,0.066566695
0.20954041,-1.8976979
0.21817145,-1.3754365
0.22697669,0.88040956
0.23595611,1.7874874
0.24510972,1.4948168
0.25443752,0.74749551
0.26393951,1.0278767
0.27361569,0.40654843
0.28346605,-1.908646
0.29349061,-1.6824126
0.30368935,-1.1422023
0.31406228,-2.6487994
0.3246094,-2.5865176
0.33533071,-1.073004
0.34622621,-0.1161018
0.3572959,0.79399303
0.36853977,1.5396334
0.37995783,1.4227801
0.39155009,1.1963742
0.40331653,1.4172786
0.41525716,2.0541207
0.42737197,2.3069005
0.43966098,2.3011081
0.45212418,2.4132142
0.46476156,1.9530227
0.47757313,0.90484736
0.49055889,0.068688099
0.50371884,-0.70447465
0.51705298,-1.5087585
0.53056131,-1.5441636
0.54424382,-0.95186619
0.55810053,-0.58676839
0.57213142,-0.35475251
