M/Z,Intensity
-7.8602611e-005,-0.464
2.1773576e-007,-0.32282353
9.6021472e-005,-0.23654902
0.00036601382,-0.5894902
0.00081019477,0.17913725
0.0014285643,0.28109804
0.0022211225,-2.3306667
0.0031878693,-2.0875294
0.0043288047,-3.3424314
0.0056439287,-3.7581176
0.0071332413,-3.7110588
0.0087967426,-3.6561569
0.010634432,-3.7973333
0.012646311,-3.8022239
0.014832378,-3.6813687
0.017192634,-0.85437542
0.019727078,4.2787558
0.022435711,9.4435152
0.025318532,5.8477459
0.028375542,3.5777225
0.031606741,7.8334449
0.035012128,3.0541288
0.038591704,-3.7170886
0.042345469,-2.8253052
0.046273422,4.9843809
0.050375564,2.3786364
0.054651894,-0.41508782
0.059102413,0.16399262
0.063727121,-0.025298759
0.068526017,-3.1241384
0.073499102,-0.83448716
0.078646375,7.3848315
0.083967837,9.3455823
0.089463488,4.1458043
0.095133327,-1.7909728
0.10097736,-3.6333767
0.10699557,-3.5696427
0.11318798,-3.6625157
0.11955457,-2.5629762
0.12609535,-0.92984781
0.13281032,-1.4533265
0.13969948,-2.0863535
0.14676283,0.22205167
0.15400037,1.5816928
0.16141209,3.7023739
0.16899801,2.5762518
0.17675811,2.0072481
0.1846924,3.0306569
0.19280088,2.3445174
0.20108355,-0.27077821
0.20954041,-2.9015045
0.21817145,-2.4260928
0.22697669,0.049574572
0.23595611,1.3411838
0.24510972,1.5271664
0.25443752,1.3526202
0.26393951,2.0646042
0.27361569,1.2474321
0.28346605,-1.1851707
0.29349061,-1.2096747
0.30368935,-1.4613741
0.31406228,-3.0226217
0.3246094,-3.1875353
0.33533071,-1.9796442
0.34622621,-0.44208577
0.3572959,0.70357147
0.36853977,1.7239941
0.37995783,2.148594
0.39155009,1.8361946
0.40331653,1.7515019
0.41525716,2.3415745
0.42737197,2.1632754
0.43966098,1.710722
0.45212418,1.525091
0.46476156,1.2299117
0.47757313,0.11930172
0.49055889,-0.026346725
0.50371884,-0.46977875
0.51705298,-1.0462885
0.53056131,-0.62646414
0.54424382,0.068125629
0.55810053,0.25316711
0.57213142,0.14042502
0.5863365,-0.18382616
0.60071577,-0.13135111
0.61526923,0.14883056
0.62999688,0.17828746
0.64489871,0.50603922
0.65997473,0.79486851
0.67522495,0.58172124
0.69064935,0.69796993
0.70624794,0.014202837
0.72202072,-0.0029133842
0.73796769,-0.28671206
0.75408884,-0.4371932
0.77038419,-0.59553327
0.78685372,-0.31467344
0.80349744,-0.47304509
0.82031535,-0.6235894
0.83730745,-0.029051456
0.85447374,-0.33649009
0.87181421,-0.15767001
0.88932888,0.3819186
0.90701773,0.39600122
0.92488077,0.22967589
0.942918,0.35353084
0.96112942,0.49305628
0.97951503,0.13060515
0.99807483,0.16029508
1.0168088,0.78604765
1.035717,0.42354914
1.0547993,0.93946621
1.0740559,1.5259557
1.0934866,1.2575275
1.1130916,1.3733972
1.1328707,1.4108197
1.152824,1.3462657
1.1729515,0.89738209
1.1932532,0.80926704
1.213729,1.1289793
1.2343791,0.90749939
1.2552033,0.7409056
1.2762018,1.2174333
1.2973744,1.1841412
1.3187212,0.93122555
1.3402422,1.2037843
1.3619374,1.3194645
1.3838068,1.1214034
1.4058504,1.0801892
1.4280681,1.0938613
1.4504601,1.0996744
1.4730262,0.73684423
1.4957665,0.72693948
1.518681,0.84250913
1.5417697,0.32276887
1.5650326,0.60301281
1.5884697,0.31069195
